# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	5466	EDNRB	11	1.791826e-9	3.323658e-5	3.021507e-6	2.535932e+1	3.154659e-1	8	3.154659e-4	8.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	EDNRB
Ensembl Genes	17208	TBX20	12	5.037246e-9	9.343588e-5	7.786323e-6	3.076285e+1	2.275472e-1	7	2.275472e-4	7.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TBX20
Ensembl Genes	3244	CREB3L1	13	2.622764e-8	4.864965e-4	3.742281e-5	6.204597e+1	8.058541e-2	5	8.058541e-5	5.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CREB3L1
Ensembl Genes	9183	ZNF516	14	3.372679e-8	6.255982e-4	4.468559e-5	1.728952e+1	4.627079e-1	8	4.627079e-4	8.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF516
Ensembl Genes	6885	SSTR5	15	9.570712e-8	1.775271e-3	1.183514e-4	1.017939e+2	3.929510e-2	4	3.929510e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SSTR5
Ensembl Genes	15077	ZDHHC11	16	1.071760e-7	1.988008e-3	1.242505e-4	9.893160e+1	4.043198e-2	4	4.043198e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ZDHHC11
Ensembl Genes	9187	ZNF236	17	1.311483e-7	2.432670e-3	1.430982e-4	2.718281e+1	2.207277e-1	6	2.207277e-4	6.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF236
Ensembl Genes	1136	HIST2H3PS2	18	1.817890e-7	3.372004e-3	1.873336e-4	2.569663e+1	2.334937e-1	6	2.334937e-4	6.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	HIST2H3PS2
Ensembl Genes	15076	ZDHHC11B	19	3.128044e-7	5.802209e-3	3.053794e-4	7.550182e+1	5.297885e-2	4	5.297885e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ZDHHC11B
Ensembl Genes	1135	NBPF16	20	3.227072e-7	5.985896e-3	2.992948e-4	2.327246e+1	2.578154e-1	6	2.578154e-4	6.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NBPF16
Ensembl Genes	2898	BRSK2	21	5.052018e-7	9.370988e-3	4.462375e-4	6.688364e+1	5.980535e-2	4	5.980535e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	BRSK2
Ensembl Genes	5758	SFTA3	22	8.216678e-7	1.524112e-2	6.927780e-4	5.913375e+1	6.764326e-2	4	6.764326e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SFTA3
Ensembl Genes	19431	MT-ND1	23	1.130074e-6	2.096174e-2	9.113801e-4	1.329006e+3	1.504884e-3	2	1.504884e-6	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	MT-ND1
Ensembl Genes	2252	HNRNPF	24	1.469891e-6	2.726501e-2	1.136042e-3	1.443085e+2	2.078879e-2	3	2.078879e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	HNRNPF
Ensembl Genes	19432	MT-ND2	25	1.822457e-6	3.380475e-2	1.352190e-3	1.046388e+3	1.911336e-3	2	1.911336e-6	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	MT-ND2
Ensembl Genes	14319	NKX1-1	26	2.018465e-6	3.744051e-2	1.440020e-3	4.707154e+1	8.497705e-2	4	8.497705e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NKX1-1
Ensembl Genes	14369	MAN2B2	27	2.189106e-6	4.060573e-2	1.503916e-3	4.610989e+1	8.674929e-2	4	8.674929e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	MAN2B2
Ensembl Genes	19433	MT-CO1	28	2.193262e-6	4.068282e-2	1.452958e-3	9.537831e+2	2.096913e-3	2	2.096913e-6	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	MT-CO1
Ensembl Genes	19434	MT-CO2	28	2.193262e-6	4.068282e-2	1.452958e-3	9.537831e+2	2.096913e-3	2	2.096913e-6	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	MT-CO2
Ensembl Genes	9409	EMR1	30	2.317732e-6	4.299161e-2	1.433054e-3	4.544493e+1	8.801862e-2	4	8.801862e-5	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	EMR1
Ensembl Genes	9192	NFATC1	31	2.913286e-6	5.403854e-2	1.743179e-3	2.367072e+1	2.112315e-1	5	2.112315e-4	5.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	20234	FLNA	32	3.494924e-6	6.482735e-2	2.025855e-3	1.079320e+2	2.779528e-2	3	2.779528e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	FLNA
Ensembl Genes	19605	ATP6AP2	33	3.616483e-6	6.708214e-2	2.032792e-3	2.263271e+1	2.209192e-1	5	2.209192e-4	5.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	ATP6AP2
Ensembl Genes	19751	FGD1	34	4.085213e-6	7.577662e-2	2.228724e-3	1.024227e+2	2.929038e-2	3	2.929038e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	FGD1
Ensembl Genes	19184	GPR144	35	4.410004e-6	8.180116e-2	2.337176e-3	9.982495e+1	3.005261e-2	3	3.005261e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	GPR144
Ensembl Genes	5757	MBIP	36	5.341392e-6	9.907748e-2	2.752152e-3	2.087019e+1	2.395761e-1	5	2.395761e-4	5.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	MBIP
Ensembl Genes	2273	GPRIN2	37	7.549011e-6	1.400266e-1	3.784503e-3	8.332571e+1	3.600330e-2	3	3.600330e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	GPRIN2
Ensembl Genes	7680	CDH15	38	8.184189e-6	1.518085e-1	3.994961e-3	8.109174e+1	3.699514e-2	3	3.699514e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	CDH15
Ensembl Genes	68	PLCH2	39	8.703498e-6	1.614412e-1	4.139518e-3	7.943044e+1	3.776890e-2	3	3.776890e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	PLCH2
Ensembl Genes	15085	TERT	40	1.122819e-5	2.082717e-1	5.206792e-3	7.290371e+1	4.115017e-2	3	4.115017e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	TERT
Ensembl Genes	8576	TRIM25	41	1.222228e-5	2.267111e-1	5.529538e-3	7.085003e+1	4.234296e-2	3	4.234296e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	TRIM25
Ensembl Genes	2842	MTG1	42	1.380576e-5	2.560830e-1	6.097215e-3	6.800053e+1	4.411730e-2	3	4.411730e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	MTG1
Ensembl Genes	19604	BCOR	43	1.680016e-5	3.116262e-1	7.247120e-3	1.161181e+1	5.167153e-1	6	5.167153e-4	6.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BCOR
Ensembl Genes	236	NBPF1	44	1.783581e-5	3.308364e-1	7.519010e-3	2.696048e+1	1.483653e-1	4	1.483653e-4	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NBPF1
Ensembl Genes	9411	MBD3L5	45	2.329729e-5	4.321414e-1	9.603143e-3	5.699596e+1	5.263531e-2	3	5.263531e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	MBD3L5
Ensembl Genes	20070	UTP14A	46	2.361703e-5	4.380723e-1	9.523311e-3	5.673415e+1	5.287820e-2	3	5.287820e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	UTP14A
Ensembl Genes	12214	PIGU	47	2.367854e-5	4.392132e-1	9.344963e-3	5.668433e+1	5.292468e-2	3	5.292468e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	PIGU
Ensembl Genes	14543	GSX2	48	2.507979e-5	4.652050e-1	9.691771e-3	5.559400e+1	5.396266e-2	3	5.396266e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	GSX2
Ensembl Genes	14858	FAT4	49	2.591404e-5	4.806795e-1	9.809786e-3	1.073901e+1	5.587106e-1	6	5.587106e-4	6.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAT4
Ensembl Genes	12213	MAP1LC3A	50	2.718829e-5	5.043156e-1	1.008631e-2	5.409796e+1	5.545496e-2	3	5.545496e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	MAP1LC3A
Ensembl Genes	2899	MOB2	51	2.723546e-5	5.051905e-1	9.905697e-3	5.406627e+1	5.548746e-2	3	5.548746e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	MOB2
Ensembl Genes	19263	PPP2R4	52	3.298343e-5	6.118096e-1	1.176557e-2	2.300277e+1	1.738921e-1	4	1.738921e-4	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PPP2R4
Ensembl Genes	2844	CYP2E1	53	3.302627e-5	6.126043e-1	1.155857e-2	5.065411e+1	5.922521e-2	3	5.922521e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	CYP2E1
Ensembl Genes	19948	TMSB15B	54	3.637938e-5	6.748011e-1	1.249632e-2	4.902341e+1	6.119526e-2	3	6.119526e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	TMSB15B
Ensembl Genes	19947	RAB9B	55	3.934125e-5	7.297408e-1	1.326802e-2	4.774140e+1	6.283854e-2	3	6.283854e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	RAB9B
Ensembl Genes	19265	NTMT1	56	4.068015e-5	7.545761e-1	1.347457e-2	2.178578e+1	1.836060e-1	4	1.836060e-4	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NTMT1
Ensembl Genes	20236	RPL10	57	4.205349e-5	7.800502e-1	1.368509e-2	2.173039e+2	9.203700e-3	2	9.203700e-6	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	RPL10
Ensembl Genes	7679	ACSF3	58	4.249578e-5	7.882542e-1	1.359059e-2	4.651037e+1	6.450174e-2	3	6.450174e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	ACSF3
Ensembl Genes	2339	FAM13C	59	4.253913e-5	7.890583e-1	1.337387e-2	2.153463e+1	1.857473e-1	4	1.857473e-4	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	FAM13C
Ensembl Genes	20071	BCORL1	60	5.571551e-5	1.000000e+0	1.722445e-2	4.242975e+1	7.070511e-2	3	7.070511e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	BCORL1
Ensembl Genes	8516	B4GALNT2	61	5.944947e-5	1.000000e+0	1.807751e-2	4.150592e+1	7.227884e-2	3	7.227884e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	B4GALNT2
Ensembl Genes	26	ACAP3	62	6.041052e-5	1.000000e+0	1.807346e-2	1.811955e+2	1.103780e-2	2	1.103780e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	ACAP3
Ensembl Genes	2814	GLRX3	63	6.664520e-5	1.000000e+0	1.962225e-2	1.225357e+1	4.080442e-1	5	4.080442e-4	5.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	GLRX3
Ensembl Genes	8794	CYGB	64	8.058387e-5	1.000000e+0	2.335547e-2	1.567948e+2	1.275552e-2	2	1.275552e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	CYGB
Ensembl Genes	7270	RNF40	65	8.250785e-5	1.000000e+0	2.354520e-2	1.549481e+2	1.290755e-2	2	1.290755e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	RNF40
Ensembl Genes	20247	G6PD	66	8.262356e-5	1.000000e+0	2.322098e-2	1.548391e+2	1.291663e-2	2	1.291663e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	G6PD
Ensembl Genes	19678	PRAF2	67	9.449544e-5	1.000000e+0	2.616113e-2	1.447429e+2	1.381761e-2	2	1.381761e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	PRAF2
Ensembl Genes	17029	ELFN1	68	9.607921e-5	1.000000e+0	2.620843e-2	1.741410e+1	2.296990e-1	4	2.296990e-4	4.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	12247	MYL9	69	1.058372e-4	1.000000e+0	2.845180e-2	3.411336e+1	8.794208e-2	3	8.794208e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	MYL9
Ensembl Genes	14320	FAM53A	70	1.071135e-4	1.000000e+0	2.838355e-2	3.397430e+1	8.830205e-2	3	8.830205e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	FAM53A
Ensembl Genes	2861	PKP3	71	1.125800e-4	1.000000e+0	2.941192e-2	1.325527e+2	1.508834e-2	2	1.508834e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	PKP3
Ensembl Genes	12701	CRYAA	72	1.208991e-4	1.000000e+0	3.114663e-2	3.260041e+1	9.202337e-2	3	9.202337e-5	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	CRYAA
Ensembl Genes	12037	C20orf27	73	1.320779e-4	1.000000e+0	3.356045e-2	1.223269e+2	1.634963e-2	2	1.634963e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	C20orf27
Ensembl Genes	12036	HSPA12B	74	1.795848e-4	1.000000e+0	4.501511e-2	1.048113e+2	1.908191e-2	2	1.908191e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	HSPA12B
Ensembl Genes	10459	ZNF880	75	1.859140e-4	1.000000e+0	4.598025e-2	1.030003e+2	1.941741e-2	2	1.941741e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	ZNF880
Ensembl Genes	7268	PHKG2	76	1.946299e-4	1.000000e+0	4.750250e-2	1.006525e+2	1.987035e-2	2	1.987035e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	PHKG2
Ensembl Genes	10355	NOSIP	77	1.951267e-4	1.000000e+0	4.700526e-2	1.005234e+2	1.989586e-2	2	1.989586e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	NOSIP
Ensembl Genes	14318	CRIPAK	78	1.957196e-4	1.000000e+0	4.654363e-2	1.003700e+2	1.992626e-2	2	1.992626e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	CRIPAK
Ensembl Genes	239	CROCC	79	1.973920e-4	1.000000e+0	4.634714e-2	2.757059e+1	1.088116e-1	3	1.088116e-4	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	CROCC
Ensembl Genes	19185	NR5A1	80	2.102110e-4	1.000000e+0	4.874005e-2	2.698249e+1	1.111832e-1	3	1.111832e-4	3.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed,unnamed	NR5A1
Ensembl Genes	6890	TPSD1	81	2.325290e-4	1.000000e+0	5.324914e-2	9.202847e+1	2.173241e-2	2	2.173241e-5	2.000000e-3	1	6.658041e-2	1.000000e+0	1.000000e+0	1.501943e+1	6.658041e-2	1	1	8.097166e-4	1.000000e+0	unnamed,unnamed	TPSD1
