# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	12526	TPTE	11	2.641397e-13	4.899527e-9	4.454116e-10	1.510350e+1	9.931472e-1	15	3.310491e-4	5.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TPTE
Ensembl Genes	20245	SLC10A3	12	5.003918e-13	9.281767e-9	7.734806e-10	2.238840e+2	2.679960e-2	6	8.933198e-6	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC10A3
Ensembl Genes	20247	G6PD	13	4.526133e-12	8.395524e-8	6.458095e-9	1.548391e+2	3.874990e-2	6	1.291663e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	G6PD
Ensembl Genes	9194	CTDP1	14	4.892941e-12	9.075916e-8	6.482797e-9	2.294091e+1	4.794927e-1	11	1.598309e-4	3.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTDP1
Ensembl Genes	19678	PRAF2	15	6.767448e-12	1.255294e-7	8.368626e-9	1.447429e+2	4.145282e-2	6	1.381761e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRAF2
Ensembl Genes	19605	ATP6AP2	16	7.983439e-12	1.480848e-7	9.255301e-9	1.810617e+1	6.627576e-1	12	2.209192e-4	4.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ATP6AP2
Ensembl Genes	20070	UTP14A	17	8.562151e-12	1.588193e-7	9.342314e-9	5.043036e+1	1.586346e-1	8	5.287820e-5	2.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	UTP14A
Ensembl Genes	8734	TMEM104	18	9.850310e-12	1.827134e-7	1.015074e-8	7.641006e+1	9.161098e-2	7	3.053699e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TMEM104
Ensembl Genes	17029	ELFN1	19	1.243995e-11	2.307486e-7	1.214466e-8	1.741410e+1	6.890970e-1	12	2.296990e-4	4.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	8735	GRIN2C	20	1.273908e-11	2.362972e-7	1.181486e-8	7.362196e+1	9.508032e-2	7	3.169344e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GRIN2C
Ensembl Genes	4606	KRT1	21	1.522971e-11	2.824959e-7	1.345219e-8	1.263317e+2	4.749403e-2	6	1.583134e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KRT1
Ensembl Genes	77	ARHGEF16	22	2.828074e-11	5.245794e-7	2.384452e-8	1.941867e+1	5.664653e-1	11	1.888218e-4	3.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ARHGEF16
Ensembl Genes	3681	LRP5	23	3.175391e-11	5.890033e-7	2.560884e-8	4.267319e+1	1.874714e-1	8	6.249045e-5	2.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LRP5
Ensembl Genes	4605	KRT2	24	5.297862e-11	9.827004e-7	4.094585e-8	1.024692e+2	5.855420e-2	6	1.951807e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KRT2
Ensembl Genes	5552	ADPRHL1	25	7.342332e-11	1.361929e-6	5.447717e-8	5.712840e+1	1.225310e-1	7	4.084367e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ADPRHL1
Ensembl Genes	19748	FAM120C	26	7.515500e-11	1.394050e-6	5.361731e-8	2.798331e+1	3.216203e-1	9	1.072068e-4	3.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM120C
Ensembl Genes	239	CROCC	27	8.553902e-11	1.586663e-6	5.876531e-8	2.757059e+1	3.264348e-1	9	1.088116e-4	3.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CROCC
Ensembl Genes	17028	PSMG3	28	9.700327e-11	1.799314e-6	6.426120e-8	5.486557e+1	1.275846e-1	7	4.252819e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSMG3
Ensembl Genes	2927	CDKN1C	29	9.981520e-11	1.851472e-6	6.384387e-8	2.112809e+1	4.733036e-1	10	1.577679e-4	3.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	2926	KCNQ1	30	1.118620e-10	2.074928e-6	6.916427e-8	2.087802e+1	4.789727e-1	10	1.596576e-4	3.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	19523	SYAP1	31	1.535534e-10	2.848262e-6	9.187942e-8	8.567555e+1	7.003165e-2	6	2.334388e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SYAP1
Ensembl Genes	19544	CNKSR2	32	2.021845e-10	3.750320e-6	1.171975e-7	1.041192e+1	1.344613e+0	14	4.482043e-4	4.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CNKSR2
Ensembl Genes	4029	DPAGT1	33	3.658144e-10	6.785491e-6	2.056209e-7	4.122239e+2	9.703464e-3	4	3.234488e-6	1.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DPAGT1
Ensembl Genes	12364	SLC35C2	34	3.890092e-10	7.215732e-6	2.122274e-7	4.483207e+1	1.561382e-1	7	5.204608e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC35C2
Ensembl Genes	15673	PCDHGA11	35	3.930527e-10	7.290735e-6	2.083067e-7	4.048745e+2	9.879605e-3	4	3.293202e-6	1.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PCDHGA11
Ensembl Genes	5551	GRTP1	36	4.958695e-10	9.197883e-6	2.554968e-7	4.327397e+1	1.617601e-1	7	5.392002e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GRTP1
Ensembl Genes	10487	ZNF331	37	5.919565e-10	1.098020e-5	2.967622e-7	4.217054e+1	1.659927e-1	7	5.533089e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF331
Ensembl Genes	20072	ELF4	38	6.016872e-10	1.116070e-5	2.937025e-7	4.207036e+1	1.663879e-1	7	5.546265e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELF4
Ensembl Genes	19666	HDAC6	39	6.444044e-10	1.195306e-5	3.064886e-7	1.312991e+2	3.808099e-2	5	1.269366e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	HDAC6
Ensembl Genes	7270	RNF40	40	7.001818e-10	1.298767e-5	3.246918e-7	1.291234e+2	3.872264e-2	5	1.290755e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	RNF40
Ensembl Genes	12499	RTEL1-TNFRSF6B	41	7.320115e-10	1.357808e-5	3.311727e-7	1.279730e+2	3.907073e-2	5	1.302358e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	RTEL1-TNFRSF6B
Ensembl Genes	76	PRDM16	42	1.315899e-9	2.440861e-5	5.811574e-7	2.010579e+1	4.476322e-1	9	1.492107e-4	3.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRDM16
Ensembl Genes	12500	TNFRSF6B	43	1.436773e-9	2.665070e-5	6.197838e-7	1.117208e+2	4.475441e-2	5	1.491814e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TNFRSF6B
Ensembl Genes	9192	NFATC1	44	1.598624e-9	2.965288e-5	6.739290e-7	1.578048e+1	6.336944e-1	10	2.112315e-4	3.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	13138	TTLL12	45	2.021925e-9	3.750469e-5	8.334375e-7	3.523990e+1	1.986385e-1	7	6.621282e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TTLL12
Ensembl Genes	17505	TRIM4	46	2.211558e-9	4.102219e-5	8.917867e-7	1.024186e+2	4.881928e-2	5	1.627309e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TRIM4
Ensembl Genes	7399	KATNB1	47	2.340316e-9	4.341052e-5	9.236281e-7	5.409540e+1	1.109152e-1	6	3.697172e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KATNB1
Ensembl Genes	14370	MRFAP1	48	3.259111e-9	6.045325e-5	1.259443e-6	5.114393e+1	1.173160e-1	6	3.910533e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MRFAP1
Ensembl Genes	6885	SSTR5	49	3.353535e-9	6.220472e-5	1.269484e-6	5.089693e+1	1.178853e-1	6	3.929510e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SSTR5
Ensembl Genes	20224	TMEM187	50	3.699025e-9	6.861321e-5	1.372264e-6	9.232422e+1	5.415697e-2	5	1.805232e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM187
Ensembl Genes	13139	SCUBE1	51	4.647294e-9	8.620266e-5	1.690248e-6	3.118948e+1	2.244347e-1	7	7.481156e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SCUBE1
Ensembl Genes	20225	IRAK1	52	4.903061e-9	9.094688e-5	1.748978e-6	4.772136e+1	1.257298e-1	6	4.190995e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	IRAK1
Ensembl Genes	7400	KIFC3	53	8.358945e-9	1.550501e-4	2.925473e-6	2.860838e+1	2.446835e-1	7	8.156117e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KIFC3
Ensembl Genes	12363	CDH22	54	1.096547e-8	2.033985e-4	3.766639e-6	2.748620e+1	2.546732e-1	7	8.489107e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDH22
Ensembl Genes	8401	BRCA1	55	1.124021e-8	2.084947e-4	3.790812e-6	4.144630e+1	1.447656e-1	6	4.825521e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BRCA1
Ensembl Genes	16430	NCR2	56	1.322225e-8	2.452595e-4	4.379634e-6	2.673737e+1	2.618059e-1	7	8.726862e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NCR2
Ensembl Genes	13356	TRIM71	57	1.333706e-8	2.473891e-4	4.340160e-6	2.670326e+1	2.621403e-1	7	8.738011e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	11109	LOXL3	58	1.632868e-8	3.028807e-4	5.222081e-6	1.589903e+2	2.515876e-2	4	8.386254e-6	1.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	LOXL3
Ensembl Genes	11316	PAX8	59	1.637441e-8	3.037289e-4	5.147948e-6	2.590595e+1	2.702082e-1	7	9.006940e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PAX8
Ensembl Genes	7654	JPH3	60	2.127896e-8	3.947034e-4	6.578390e-6	2.492117e+1	2.808857e-1	7	9.362856e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	JPH3
Ensembl Genes	11315	PSD4	61	2.577525e-8	4.781051e-4	7.837789e-6	3.597959e+1	1.667612e-1	6	5.558706e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSD4
Ensembl Genes	15072	SLC9A3	62	2.584558e-8	4.794097e-4	7.732414e-6	3.596286e+1	1.668388e-1	6	5.561293e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC9A3
Ensembl Genes	13357	CCR4	63	2.651961e-8	4.919122e-4	7.808131e-6	2.412163e+1	2.901960e-1	7	9.673199e-5	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CCR4
Ensembl Genes	20030	RHOXF2B	64	3.323537e-8	6.164829e-4	9.632545e-6	3.445084e+1	1.741612e-1	6	5.805373e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	RHOXF2B
Ensembl Genes	19434	MT-CO2	65	4.125462e-8	7.652319e-4	1.177280e-5	4.768915e+2	6.290739e-3	3	2.096913e-6	1.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed	MT-CO2
Ensembl Genes	19433	MT-CO1	65	4.125462e-8	7.652319e-4	1.177280e-5	4.768915e+2	6.290739e-3	3	2.096913e-6	1.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed	MT-CO1
Ensembl Genes	4031	HINFP	67	4.338982e-8	8.048378e-4	1.201250e-5	1.243524e+2	3.216664e-2	4	1.072221e-5	1.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HINFP
Ensembl Genes	20029	NKAP	68	5.298355e-8	9.827919e-4	1.445282e-5	3.180903e+1	1.886257e-1	6	6.287523e-5	2.000000e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NKAP
Ensembl Genes	12475	MRGBP	69	5.744231e-8	1.065497e-3	1.544199e-5	5.298913e+1	9.435898e-2	5	3.145299e-5	1.666667e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	MRGBP
Ensembl Genes	12497	STMN3	70	6.190775e-8	1.148327e-3	1.640467e-5	1.137114e+2	3.517676e-2	4	1.172559e-5	1.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	STMN3
Ensembl Genes	20098	MOSPD1	71	7.409357e-8	1.374362e-3	1.935721e-5	2.070522e+1	3.380790e-1	7	1.126930e-4	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MOSPD1
Ensembl Genes	20168	MTM1	72	7.682092e-8	1.424951e-3	1.979099e-5	2.059390e+1	3.399064e-1	7	1.133021e-4	2.333333e-3	1	1.618416e-1	1.000000e+0	1.000000e+0	6.178881e+0	1.618416e-1	1	1	3.331113e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MTM1
