,Chr,Start,End
58885,chr11,111250129,111250130
2106886,chr18,19659569,19659570
3386572,chrX,153719328,153719329
3327983,chr8,140988580,140988581
3063386,chr19,57615451,57615452
3385149,chrX,152958334,152958335
2939476,chr16,24266747,24266748
3065478,chr2,2274622,2274623
331393,chr11,7678129,7678130
344340,chr16,1351410,1351411
3000985,chr17,81008593,81008594
393534,chrX,149736933,149736934
2995718,chr17,78779382,78779383
321882,chr1,3137904,3137905
492513,chrY,13471603,13471604
45574,chr10,135195081,135195082
312993,chr9,127615910,127615911
226957,chr3,179754613,179754614
2711386,chrX,49012009,49012010
360919,chr19,52873173,52873174
1332974,chr19,53039444,53039445
205886,chr22,25678890,25678891
670718,chr11,1474796,1474797
337090,chr12,114007915,114007916
2131936,chr10,102572458,102572459
319344,chrX,54522218,54522219
319343,chrX,54522214,54522215
652214,chr20,52480922,52480923
2656966,chr19,15260279,15260280
95182,chr15,27884902,27884903
670717,chr11,1474777,1474778
686076,chr4,6273564,6273565
2995387,chr17,78413494,78413495
693748,chrX,153247428,153247429
3405718,chr10,119611267,119611268
441308,chr7,2999155,2999156
1446849,chr2,239162262,239162263
51568,chr11,50227294,50227295
405071,chr12,34504448,34504449
2719705,chr1,973021,973022
2643341,chrY,13487916,13487917
390756,chr9,127104235,127104236
3372187,chrX,40430394,40430395
2157381,chr8,46941288,46941289
153481,chr19,12306084,12306085
2099547,chr11,60389742,60389743
2361061,chr14,105033581,105033582
3101520,chr2,232582237,232582238
3456386,chr18,60102367,60102368
3372099,chrX,40126068,40126069
474203,chr2,220147650,220147651
2784249,chr10,43891632,43891633
94806,chr15,23032853,23032854
2801885,chr10,132350704,132350705
456236,chr11,11584859,11584860
2107185,chr18,77193732,77193733
200342,chr21,33245670,33245671
2670247,chr11,69818516,69818517
2094661,chrY,13476699,13476700
149677,chr19,2307632,2307633
479858,chr3,128322871,128322872
476761,chr21,44782011,44782012
323143,chr1,22965340,22965341
1692323,chr4,190941812,190941813
3292663,chr7,79081602,79081603
468089,chr17,80387409,80387410
3104928,chr2,239414411,239414412
2784250,chr10,43891634,43891635
3159774,chr22,48985795,48985796
129377,chr17,41278645,41278646
2230898,chr2,66673055,66673056
3292662,chr7,79081590,79081591
3103151,chr2,236444623,236444624
2809331,chr11,1375330,1375331
952280,chr11,126093121,126093122
393719,chrY,13471675,13471676
370351,chr22,36090303,36090304
3382640,chrX,136826560,136826561
2961127,chr16,89690079,89690080
1692322,chr4,190941774,190941775
2786145,chr10,61122044,61122045
3336036,chr9,14081239,14081240
624818,chrX,39770079,39770080
153480,chr19,12306071,12306072
2140705,chr17,1633180,1633181
310247,chr9,101471890,101471891
2116546,chr5,176789473,176789474
2845970,chr12,22093989,22093990
3116420,chr20,34895366,34895367
3547423,chrX,153719354,153719355
522368,chr12,85674644,85674645
364128,chr2,174877685,174877686
2851774,chr12,54447766,54447767
2106144,chr17,55037400,55037401
2195296,chr1,167088576,167088577
220488,chr3,73673982,73673983
2483798,chr20,3148558,3148559
1269462,chr18,33766314,33766315
413858,chr16,67292267,67292268
2424165,chr18,59562530,59562531
2942210,chr16,30762449,30762450
5792,chr1,19991678,19991679
2942208,chr16,30762415,30762416
2812656,chr11,3242156,3242157
2640116,chrX,136627877,136627878
110403,chr16,14395631,14395632
317225,chr9,139604635,139604636
2150310,chr22,25322425,25322426
341929,chr15,41136300,41136301
2865632,chr12,127940856,127940857
2711869,chrX,103412038,103412039
601234,chr6,10882021,10882022
448954,chrX,40440021,40440022
3046652,chr19,34176051,34176052
3439938,chr16,28913638,28913639
3066269,chr2,3750691,3750692
638375,chr14,94259308,94259309
112583,chr16,30485399,30485400
3396777,chr1,161130995,161130996
2274258,chr1,46640324,46640325
2505870,chr22,35372355,35372356
608513,chr7,35297349,35297350
1168542,chr16,33239140,33239141
642479,chr17,698459,698460
3068955,chr2,15789933,15789934
626108,chrX,90689826,90689827
119446,chr16,88633949,88633950
108558,chr16,2802109,2802110
2848177,chr12,43946280,43946281
391932,chr9,137313798,137313799
3048443,chr19,36643103,36643104
78862,chr13,33590907,33590908
787805,chr1,184595665,184595666
893733,chr11,3018378,3018379
1020365,chr12,133060217,133060218
1528809,chr22,36683227,36683228
2690514,chr2,223177012,223177013
2873525,chr13,35517355,35517356
2226994,chr16,73591087,73591088
360918,chr19,52873171,52873172
463411,chr16,1585903,1585904
3313308,chr8,18855167,18855168
2675017,chr14,36978395,36978396
608514,chr7,35297355,35297356
2304562,chr10,132068148,132068149
312868,chr9,127215911,127215912
2987984,chr17,70466483,70466484
2144987,chr19,38497607,38497608
54473,chr11,65816600,65816601
2877343,chr13,79170987,79170988
682556,chr20,31053633,31053634
3546407,chrX,100306973,100306974
319939,chrX,136116030,136116031
2795928,chr10,111051617,111051618
382039,chr6,148830831,148830832
2129470,chrY,13470256,13470257
3412936,chr11,71034995,71034996
2121812,chrY,13477085,13477086
411792,chr16,1060821,1060822
3031058,chr19,6997879,6997880
2106154,chr17,55395921,55395922
2689287,chr2,109762023,109762024
324356,chr1,46955616,46955617
67196,chr12,53069198,53069199
3031059,chr19,6997882,6997883
2214559,chr22,44759514,44759515
203498,chr21,47517783,47517784
2129433,chr9,133807798,133807799
693807,chrY,13461928,13461929
3031060,chr19,6997901,6997902
3427556,chr14,47641575,47641576
2719002,chrX,49643739,49643740
3031007,chr19,6801230,6801231
608512,chr7,35297347,35297348
2877336,chr13,79170959,79170960
2175538,chr17,34257166,34257167
481060,chr4,6611069,6611070
352894,chr17,78262132,78262133
344339,chr16,1351404,1351405
2932707,chr16,2742165,2742166
2161282,chr9,36819788,36819789
2341242,chr12,132336077,132336078
2710617,chr9,140344781,140344782
2176571,chr17,78820004,78820005
411891,chr16,1220088,1220089
2458745,chr2,1821160,1821161
203501,chr21,47517802,47517803
20286,chr1,155035008,155035009
43159,chr10,121577648,121577649
3211139,chr4,126236389,126236390
2231077,chr2,99553412,99553413
2712243,chrX,135851021,135851022
2866384,chr12,130920339,130920340
2443655,chr19,17571581,17571582
556655,chr19,12780269,12780270
524796,chr12,133180751,133180752
3077029,chr2,62507079,62507080
3407508,chr10,135273412,135273413
2226242,chr16,1518592,1518593
2751779,chr1,75598867,75598868
267706,chr6,127441704,127441705
2175736,chr17,40843294,40843295
2977646,chr17,37783973,37783974
449454,chrX,107334890,107334891
2928983,chr16,1246190,1246191
2261917,chr1,3326933,3326934
33728,chr10,30452891,30452892
2878086,chr13,91683556,91683557
215534,chr3,32861361,32861362
271491,chr6,166582855,166582856
440649,chr6,166884501,166884502
23320,chr1,200843333,200843334
481851,chr4,143395252,143395253
667858,chr1,17198850,17198851
2098640,chr10,112696789,112696790
185127,chr2,220348523,220348524
2368425,chr15,69607204,69607205
2855429,chr12,85673353,85673354
448816,chrX,31285009,31285010
2384138,chr16,30832296,30832297
2877340,chr13,79170972,79170973
608511,chr7,35297344,35297345
277054,chr7,32338219,32338220
3292661,chr7,79081573,79081574
3529102,chr7,142708620,142708621
2185436,chr3,125829231,125829232
159112,chr19,37340996,37340997
255299,chr5,175080583,175080584
3211140,chr4,126236397,126236398
42364,chr10,118030776,118030777
3211143,chr4,126236423,126236424
319053,chrX,34675865,34675866
427848,chr2,242964472,242964473
608510,chr7,35297339,35297340
2307163,chr11,376955,376956
1347272,chr2,9934641,9934642
2755587,chr1,111216759,111216760
2737903,chr1,22489763,22489764
2841470,chr11,134717499,134717500
2916539,chr15,73334912,73334913
267707,chr6,127441719,127441720
2848176,chr12,43946278,43946279
2784248,chr10,43891594,43891595
2472614,chr2,136845752,136845753
642317,chr16,89199942,89199943
644306,chr17,72786401,72786402
2420420,chr18,10725248,10725249
2132651,chr10,135164067,135164068
449997,chrX,153718687,153718688
243434,chr5,1319283,1319284
2877342,chr13,79170985,79170986
481062,chr4,6611075,6611076
2877339,chr13,79170970,79170971
243313,chr5,784673,784674
486251,chr7,5123040,5123041
539893,chr16,49311957,49311958
2162526,chr9,139279759,139279760
21409,chr1,166853789,166853790
56863,chr11,75139487,75139488
1910844,chr7,157959210,157959211
481059,chr4,6611055,6611056
2141289,chr17,25666124,25666125
321721,chr1,2526785,2526786
2708488,chr9,14313402,14313403
2670570,chr11,91960411,91960412
2191561,chr7,127069206,127069207
115070,chr16,57831904,57831905
3077703,chr2,66672841,66672842
306497,chr9,66493372,66493373
893557,chr11,2849161,2849162
386519,chr7,158046153,158046154
3241278,chr5,173100087,173100088
449398,chrX,100075293,100075294
662922,chr7,134962192,134962193
158902,chr19,36435843,36435844
9861,chr1,35351581,35351582
449995,chrX,153718665,153718666
453196,chr1,224061025,224061026
2330355,chr12,34372490,34372491
2095509,chr1,3722490,3722491
2876587,chr13,67974607,67974608
2509186,chr22,43733488,43733489
626216,chrX,103173418,103173419
1406907,chr2,133015820,133015821
273738,chr7,4535494,4535495
2260607,chr1,2389835,2389836
3211142,chr4,126236420,126236421
278865,chr7,54732008,54732009
2970982,chr17,16908674,16908675
117849,chr16,82045154,82045155
332335,chr11,61496669,61496670
2151039,chr3,75826947,75826948
2701023,chr5,150006054,150006055
656276,chr3,195349066,195349067
2691925,chr20,52759005,52759006
3341294,chr9,84315874,84315875
2095298,chr1,1220114,1220115
566017,chr2,68133665,68133666
2160134,chr8,144567309,144567310
2945225,chr16,51184878,51184879
2945226,chr16,51184886,51184887
2928337,chr16,1128617,1128618
2979137,chr17,40700174,40700175
2805945,chr10,135273658,135273659
256187,chr5,177398022,177398023
49618,chr11,31827100,31827101
1997302,chr9,66493351,66493352
585649,chr3,119813533,119813534
566018,chr2,68133670,68133671
2151997,chr5,785176,785177
324355,chr1,46955614,46955615
151665,chr19,6530791,6530792
2211692,chr19,12670423,12670424
2148978,chr20,22699929,22699930
674279,chr14,106659304,106659305
120935,chr17,1465264,1465265
2786147,chr10,61122072,61122073
1407005,chr2,133025652,133025653
470592,chr19,14486745,14486746
3211145,chr4,126236432,126236433
487446,chr7,138164724,138164725
44160,chr10,127584276,127584277
2094631,chrY,13470533,13470534
1112051,chr15,39936484,39936485
1495926,chr21,11130178,11130179
529683,chr14,66974911,66974912
368883,chr21,45337209,45337210
2121836,chrY,13488870,13488871
1664271,chr4,111552249,111552250
278498,chr7,49813963,49813964
2159374,chr8,142651296,142651297
486142,chr7,3234606,3234607
3110399,chr20,3725651,3725652
57130,chr11,76494049,76494050
561612,chr19,50058378,50058379
2578786,chr7,2836958,2836959
2995717,chr17,78779370,78779371
1197933,chr16,86704532,86704533
2154982,chr7,102083251,102083252
417008,chr17,46670994,46670995
2162218,chr9,136696793,136696794
3096605,chr2,202897141,202897142
120686,chr17,1106997,1106998
307234,chr9,79634253,79634254
3348829,chr9,124990871,124990872
131254,chr17,47210096,47210097
2855426,chr12,85673330,85673331
527191,chr13,107187335,107187336
695878,chr1,2372026,2372027
3339591,chr9,44118354,44118355
1619259,chr3,195667337,195667338
3542879,chr9,136699226,136699227
2970638,chr17,15821233,15821234
539906,chr16,49314826,49314827
2153735,chr7,813649,813650
191803,chr20,19738286,19738287
2887364,chr14,36978377,36978378
2801890,chr10,132363746,132363747
411321,chr15,101549192,101549193
2183313,chr21,44768609,44768610
650258,chr2,128408690,128408691
3313309,chr8,18855172,18855173
2136758,chr14,104060054,104060055
3341824,chr9,89518277,89518278
2173417,chr16,2234904,2234905
2786148,chr10,61122082,61122083
131256,chr17,47210118,47210119
625825,chrX,63424782,63424783
3321074,chr8,65499369,65499370
14037,chr1,54203828,54203829
253472,chr5,148737968,148737969
613355,chr8,10588942,10588943
3307247,chr7,156735520,156735521
2389887,chr16,83949339,83949340
1657005,chr4,85420371,85420372
1492003,chr21,10428352,10428353
375305,chr4,1558736,1558737
383896,chr7,27283085,27283086
2855574,chr12,89746184,89746185
618784,chr9,14314555,14314556
3183322,chr3,137428841,137428842
119166,chr16,87638037,87638038
2708486,chr9,14313375,14313376
2832099,chr11,75151018,75151019
479522,chr3,72211560,72211561
2877335,chr13,79170955,79170956
2229104,chr19,1530577,1530578
683881,chr22,20760797,20760798
277055,chr7,32338227,32338228
449028,chrX,46405427,46405428
19397,chr1,149284535,149284536
644305,chr17,72786390,72786391
312862,chr9,127215857,127215858
306498,chr9,66493375,66493376
2525550,chr3,147142102,147142103
318972,chrX,23352850,23352851
277842,chr7,43485108,43485109
3225659,chr5,43038528,43038529
321604,chr1,2399796,2399797
284143,chr7,117513382,117513383
927212,chr11,71457215,71457216
3215364,chr4,177111182,177111183
2251617,chr1,50882446,50882447
787773,chr1,184511039,184511040
1170657,chr16,33943210,33943211
630714,chr1,229265603,229265604
2776990,chr10,1749360,1749361
320284,chrX,153664924,153664925
565493,chr2,47796951,47796952
9858,chr1,35351568,35351569
202891,chr21,45575573,45575574
245045,chr5,17218089,17218090
3257004,chr6,50681745,50681746
3211144,chr4,126236429,126236430
3048354,chr19,36579164,36579165
1674518,chr4,148463811,148463812
3322453,chr8,81146038,81146039
3341823,chr9,89518266,89518267
2167982,chr11,59184687,59184688
51013,chr11,46369271,46369272
1864190,chr7,57284712,57284713
2741310,chr1,29769683,29769684
19414,chr1,149333199,149333200
2524090,chr3,129068249,129068250
2967065,chr17,6367107,6367108
193714,chr20,33146521,33146522
3236363,chr5,141060750,141060751
3221781,chr5,4580772,4580773
105205,chr15,96864261,96864262
566016,chr2,68133660,68133661
2847772,chr12,39300361,39300362
2128794,chr8,9791607,9791608
2925847,chr16,570232,570233
2855842,chr12,93847800,93847801
2856380,chr12,97857208,97857209
3011386,chr18,73717868,73717869
3509863,chr5,67337284,67337285
3524117,chr7,29605691,29605692
318894,chrX,20286535,20286536
3160186,chr22,49293508,49293509
2038646,chrM,3095,3096
166109,chr2,10219435,10219436
2163063,chr1,3308274,3308275
485252,chr6,167889262,167889263
264761,chr6,78172292,78172293
2159022,chr8,141057415,141057416
3013333,chr18,77156914,77156915
2701024,chr5,150006074,150006075
570909,chr2,206551249,206551250
131257,chr17,47210127,47210128
2219333,chr9,133257693,133257694
1649278,chr4,54960188,54960189
3195720,chr4,2068689,2068690
359346,chr19,37178731,37178732
2135363,chr12,123915957,123915958
618498,chr9,972244,972245
449504,chrX,118708442,118708443
2094599,chrY,13464429,13464430
187625,chr2,238705278,238705279
2460844,chr2,19556213,19556214
377906,chr5,1887997,1887998
192756,chr20,29519350,29519351
373408,chr3,64671088,64671089
319472,chrX,71351478,71351479
3013580,chr18,77225815,77225816
320518,chrY,13478444,13478445
657455,chr4,111542591,111542592
320352,chrX,153718655,153718656
2413139,chr17,74524687,74524688
2260264,chr1,2242917,2242918
575928,chr20,55201893,55201894
295833,chr8,59231131,59231132
3276280,chr7,1753637,1753638
2851486,chr12,54332161,54332162
3466880,chr19,45608129,45608130
2179788,chr2,1652056,1652057
481061,chr4,6611073,6611074
642319,chr16,89199951,89199952
337659,chr12,130195452,130195453
1485877,chr20,58190412,58190413
3175801,chr3,64672139,64672140
1976636,chr8,142169506,142169507
70524,chr12,96183525,96183526
319469,chrX,71351465,71351466
3378836,chrX,105970451,105970452
784756,chr1,178289472,178289473
2772816,chr1,232865648,232865649
2420321,chr18,9738124,9738125
561232,chr19,49001766,49001767
3285361,chr7,38700265,38700266
51008,chr11,46369240,46369241
226953,chr3,179754581,179754582
2220773,chr1,105398854,105398855
1657004,chr4,85420369,85420370
409015,chr14,95463209,95463210
3370262,chrX,25030847,25030848
327332,chr10,1531529,1531530
386842,chr8,11323556,11323557
529682,chr14,66974906,66974907
2672110,chr12,54330920,54330921
3058643,chr19,50713811,50713812
1401178,chr2,121735820,121735821
642318,chr16,89199944,89199945
561233,chr19,49001773,49001774
282771,chr7,100807512,100807513
603185,chr6,50787658,50787659
492519,chrY,13488278,13488279
51010,chr11,46369254,46369255
445215,chr8,139870192,139870193
284734,chr7,127881208,127881209
2904231,chr14,105499430,105499431
3256306,chr6,44049483,44049484
5226,chr1,17034683,17034684
2097336,chr1,212416117,212416118
2676640,chr15,37389343,37389344
630542,chr1,222778242,222778243
2644752,chr11,63902658,63902659
51011,chr11,46369259,46369260
3013578,chr18,77225792,77225793
3275508,chr7,1507010,1507011
595315,chr5,50264873,50264874
2820820,chr11,60695215,60695216
2453076,chr19,49001029,49001030
2925054,chr16,131910,131911
2133714,chr11,66511627,66511628
1495922,chr21,11129978,11129979
393667,chrX,153607954,153607955
608526,chr7,35298410,35298411
2151949,chr5,506292,506293
2887936,chr14,42076819,42076820
2934605,chr16,4356748,4356749
2118142,chr7,8482257,8482258
113314,chr16,33965583,33965584
3189646,chr3,193576867,193576868
526386,chr13,58206207,58206208
638055,chr14,65654329,65654330
1623799,chr4,1972506,1972507
539904,chr16,49314818,49314819
2038645,chrM,3080,3081
1318051,chr19,38917443,38917444
261485,chr6,34361405,34361406
568136,chr2,113992952,113992953
595977,chr5,72861374,72861375
364886,chr2,231851904,231851905
349685,chr17,17463363,17463364
659920,chr6,6318179,6318180
51009,chr11,46369248,46369249
2875475,chr13,50706360,50706361
1329460,chr19,50058275,50058276
3127655,chr20,61877885,61877886
2821784,chr11,61957695,61957696
364885,chr2,231851892,231851893
673599,chr14,36528202,36528203
3068452,chr2,11726345,11726346
2128632,chr4,187627011,187627012
2109616,chr2,66653208,66653209
129378,chr17,41278652,41278653
319201,chrX,46772858,46772859
564699,chr2,29224142,29224143
113249,chr16,33961668,33961669
2230814,chr2,45164641,45164642
598505,chr5,141675184,141675185
626213,chrX,103173397,103173398
53855,chr11,65305947,65305948
471453,chr19,43893288,43893289
2887365,chr14,36978389,36978390
2128175,chr16,15059421,15059422
2165130,chr1,157165696,157165697
2982141,chr17,46697583,46697584
607523,chr7,8482270,8482271
499936,chr1,114695532,114695533
609105,chr7,56243724,56243725
3194824,chr4,1701564,1701565
368575,chr21,38070148,38070149
1286050,chr18,73717639,73717640
433535,chr3,117533351,117533352
683201,chr20,62317699,62317700
3563355,chr11,116729110,116729111
2786146,chr10,61122065,61122066
2873076,chr13,31480225,31480226
460911,chr14,57283557,57283558
689841,chr7,115586923,115586924
655682,chr3,123046345,123046346
626215,chrX,103173401,103173402
2183312,chr21,44768606,44768607
686075,chr4,6273557,6273558
2258702,chr1,1248179,1248180
306496,chr9,66493364,66493365
2395168,chr17,171394,171395
657761,chr4,175135937,175135938
2146273,chr19,49001749,49001750
3320159,chr8,57110855,57110856
656509,chr4,1399019,1399020
375273,chr4,1394661,1394662
271991,chr6,169653419,169653420
675179,chr16,1128689,1128690
174813,chr2,89220227,89220228
226958,chr3,179754615,179754616
273120,chr7,1659251,1659252
310248,chr9,101471899,101471900
45093,chr10,134499683,134499684
117159,chr16,74441078,74441079
193718,chr20,33146549,33146550
193716,chr20,33146537,33146538
1881588,chr7,100420297,100420298
2206494,chr10,135040988,135040989
47493,chr11,6478110,6478111
502024,chr1,175635757,175635758
1217611,chr17,18519351,18519352
2509187,chr22,43733496,43733497
2923997,chr15,99995302,99995303
232174,chr4,6667751,6667752
1253804,chr17,79547445,79547446
3146089,chr22,26318267,26318268
443940,chr8,6881626,6881627
117850,chr16,82045156,82045157
2114920,chr4,73434913,73434914
686907,chr5,1911818,1911819
3308154,chr7,157467211,157467212
2142839,chr17,79924068,79924069
2706631,chr8,1113311,1113312
660756,chr6,125667801,125667802
19413,chr1,149333192,149333193
2330352,chr12,34372420,34372421
3045517,chr19,31034608,31034609
2214373,chr22,27831893,27831894
2139635,chr16,57831745,57831746
1295473,chr19,4748152,4748153
3066522,chr2,5837519,5837520
631425,chr10,43598647,43598648
2112730,chr22,40060173,40060174
2668641,chr10,130339669,130339670
593563,chr4,174438760,174438761
3260297,chr6,95834417,95834418
551293,chr18,7257107,7257108
2697691,chr4,8547093,8547094
2182705,chr20,48995653,48995654
2307916,chr11,692912,692913
3240184,chr5,170741664,170741665
1314450,chr19,34742770,34742771
75742,chr12,130647289,130647290
2658574,chr22,23449879,23449880
2537538,chr4,54968017,54968018
2251616,chr1,50882441,50882442
2168022,chr11,61547229,61547230
3424648,chr13,73613381,73613382
651638,chr20,21695628,21695629
406829,chr12,132108102,132108103
70523,chr12,96183508,96183509
1996997,chr9,66456039,66456040
667970,chr1,21930223,21930224
329886,chr10,131989110,131989111
90369,chr14,88790328,88790329
2151990,chr5,785146,785147
3480143,chr2,242802169,242802170
568137,chr2,113992966,113992967
594304,chr5,1594632,1594633
3497734,chr3,130098304,130098305
191637,chr20,17950611,17950612
54032,chr11,65353035,65353036
2537539,chr4,54968019,54968020
361838,chr2,9920249,9920250
2166584,chr10,73791703,73791704
318893,chrX,20286506,20286507
2239877,chrX,11947764,11947765
3348827,chr9,124990854,124990855
625824,chrX,63424762,63424763
473665,chr2,131773556,131773557
3207317,chr4,80076348,80076349
365875,chr20,3725614,3725615
2167014,chr10,115821256,115821257
318910,chrX,21392302,21392303
449671,chrX,135056008,135056009
1773097,chr6,11198313,11198314
535368,chr15,79237293,79237294
3208944,chr4,99595252,99595253
2099815,chr11,66468034,66468035
375302,chr4,1558717,1558718
2887363,chr14,36978372,36978373
654782,chr3,10345940,10345941
3114586,chr20,30556611,30556612
3466879,chr19,45608095,45608096
434085,chr3,143526755,143526756
425836,chr2,98792508,98792509
1173218,chr16,46417066,46417067
657331,chr4,85420380,85420381
610757,chr7,103086131,103086132
310966,chr9,110250717,110250718
2530171,chr4,778369,778370
371218,chr22,46474873,46474874
562396,chr19,54721334,54721335
2106639,chr17,80044213,80044214
710190,chr1,17024257,17024258
320481,chrY,13470569,13470570
2207861,chr12,128613845,128613846
1339762,chr2,731489,731490
1178334,chr16,53738201,53738202
3313757,chr8,21896750,21896751
1395507,chr2,110090590,110090591
2377472,chr16,2030740,2030741
3132737,chr21,36180570,36180571
456273,chr11,17417677,17417678
565286,chr2,45171340,45171341
2687266,chr19,53832427,53832428
2249231,chr2,236514555,236514556
2382054,chr16,20360298,20360299
2181655,chr2,218860376,218860377
35107,chr10,46993100,46993101
593890,chr4,186123905,186123906
35106,chr10,46993098,46993099
393450,chrX,129299292,129299293
2805947,chr10,135273680,135273681
2147797,chr2,61320112,61320113
2216918,chr6,5782370,5782371
675154,chr16,1061056,1061057
2677624,chr15,90918806,90918807
303139,chr8,145732225,145732226
1996995,chr9,66456028,66456029
19411,chr1,149333181,149333182
403576,chr11,74875058,74875059
248053,chr5,75378813,75378814
497840,chr1,50889237,50889238
320485,chrY,13470634,13470635
2699085,chr4,175135922,175135923
1870781,chr7,69936800,69936801
2145519,chr19,40904731,40904732
2242874,chr17,7640651,7640652
2159023,chr8,141057427,141057428
497842,chr1,50889263,50889264
118465,chr16,85210235,85210236
2339007,chr12,122461978,122461979
1761963,chr5,178446194,178446195
3253564,chr6,36235437,36235438
319531,chrX,100075328,100075329
55274,chr11,67188898,67188899
35104,chr10,46993083,46993084
2835702,chr11,113185104,113185105
3140792,chr21,47830170,47830171
608524,chr7,35298391,35298392
2115420,chr5,459815,459816
2697339,chr4,2335365,2335366
314574,chr9,132146288,132146289
314577,chr9,132146307,132146308
314576,chr9,132146305,132146306
314575,chr9,132146293,132146294
644301,chr17,72628696,72628697
3231816,chr5,115910874,115910875
958302,chr11,133835251,133835252
526387,chr13,58206224,58206225
2151994,chr5,785162,785163
2877344,chr13,79170990,79170991
770020,chr1,148903183,148903184
3210776,chr4,121993266,121993267
2877341,chr13,79170983,79170984
479568,chr3,80100504,80100505
522760,chr12,103311143,103311144
3257005,chr6,50681755,50681756
3176000,chr3,66633661,66633662
3178388,chr3,110789764,110789765
3379708,chrX,117479430,117479431
