,Chr,Start,End
1186854,chr16,70772374,70772375
1835455,chr6,170239089,170239090
3066269,chr2,3750691,3750692
3253624,chr6,36332720,36332721
651520,chr20,6062868,6062869
654986,chr3,36874042,36874043
2778450,chr10,7601077,7601078
371820,chr22,50698696,50698697
2095459,chr1,3189189,3189190
3031059,chr19,6997882,6997883
3348828,chr9,124990866,124990867
3119133,chr20,44937041,44937042
2106178,chr17,58506706,58506707
3242262,chr5,176120668,176120669
2155521,chr7,158113782,158113783
2946876,chr16,57549290,57549291
3452901,chr17,78650363,78650364
2139433,chr16,32338230,32338231
2662514,chr1,3042583,3042584
2706265,chr7,149489529,149489530
2903875,chr14,105335067,105335068
2474483,chr2,176006313,176006314
2884015,chr13,114538958,114538959
2766489,chr1,203978371,203978372
4877,chr1,16011487,16011488
489309,chr8,142374118,142374119
431401,chr22,38478012,38478013
577666,chr21,35882879,35882880
893733,chr11,3018378,3018379
402404,chr11,61513162,61513163
2121792,chrY,13470215,13470216
285348,chr7,130418005,130418006
2420051,chr18,7309210,7309211
2234875,chr4,57693413,57693414
348236,chr16,89776535,89776536
2426835,chr18,77918243,77918244
2998105,chr17,79639902,79639903
2376702,chr16,1515536,1515537
2151994,chr5,785162,785163
2679995,chr16,85212131,85212132
1020365,chr12,133060217,133060218
3070565,chr2,25344611,25344612
2928342,chr16,1128907,1128908
2184346,chr22,48949495,48949496
2425171,chr18,74499607,74499608
1385865,chr2,91777710,91777711
2972727,chr17,20516997,20516998
3013950,chr18,77370022,77370023
2858404,chr12,109983559,109983560
2703201,chr6,137027586,137027587
1269462,chr18,33766314,33766315
84924,chr14,24839756,24839757
3137382,chr21,45740590,45740591
324512,chr1,53973100,53973101
352841,chr17,78041464,78041465
1899264,chr7,142237853,142237854
3197846,chr4,4753289,4753290
538452,chr16,11767124,11767125
2813522,chr11,8252218,8252219
441307,chr7,2958126,2958127
119446,chr16,88633949,88633950
642479,chr17,698459,698460
249079,chr5,87504293,87504294
2670570,chr11,91960411,91960412
952280,chr11,126093121,126093122
1197532,chr16,86348385,86348386
2646576,chr16,87712396,87712397
571111,chr2,218860250,218860251
521892,chr12,65515099,65515100
2922472,chr15,91584247,91584248
637608,chr13,114566701,114566702
1159184,chr16,21551559,21551560
787773,chr1,184511039,184511040
2976371,chr17,35650114,35650115
3463112,chr19,14307161,14307162
2240310,chr1,71520405,71520406
2133010,chr11,3071194,3071195
642279,chr16,88909054,88909055
2927881,chr16,1031278,1031279
514125,chr11,47417403,47417404
565492,chr2,47796946,47796947
3162789,chr22,50792499,50792500
1881588,chr7,100420297,100420298
2280003,chr1,151137645,151137646
2135363,chr12,123915957,123915958
1997065,chr9,66457826,66457827
587591,chr3,171177843,171177844
417008,chr17,46670994,46670995
2950960,chr16,72980789,72980790
2425163,chr18,74499511,74499512
652478,chr20,60978532,60978533
1385473,chr2,91689786,91689787
193595,chr20,32668796,32668797
3310069,chr8,998231,998232
1491566,chr21,9830820,9830821
3285361,chr7,38700265,38700266
2220142,chr1,26345353,26345354
2114188,chr3,171177933,171177934
1997302,chr9,66493351,66493352
466348,chr17,28292080,28292081
97036,chr15,41795074,41795075
84354,chr14,21560028,21560029
2150862,chr3,31936556,31936557
2973026,chr17,21226372,21226373
513364,chr11,31836075,31836076
355504,chr19,912359,912360
2111537,chr20,44451904,44451905
3233621,chr5,133130916,133130917
2425167,chr18,74499571,74499572
2837232,chr11,118840950,118840951
3516157,chr6,35297401,35297402
346593,chr16,58061456,58061457
2661582,chr8,75897451,75897452
2195382,chr1,205769550,205769551
1238575,chr17,55581913,55581914
2446526,chr19,31022657,31022658
2482392,chr2,242212842,242212843
3231818,chr5,115915807,115915808
3348825,chr9,124990829,124990830
529682,chr14,66974906,66974907
2654792,chr13,40567790,40567791
2104179,chr16,10276293,10276294
3040529,chr19,17608138,17608139
2418991,chr17,80928817,80928818
2778598,chr10,8080396,8080397
634820,chr11,119848896,119848897
3348829,chr9,124990871,124990872
3270707,chr6,168937527,168937528
5226,chr1,17034683,17034684
595316,chr5,50264876,50264877
521893,chr12,65515102,65515103
3524117,chr7,29605691,29605692
532015,chr14,105028700,105028701
2832099,chr11,75151018,75151019
450558,chr1,2501163,2501164
496830,chr1,38510222,38510223
1997045,chr9,66457407,66457408
366254,chr20,30084760,30084761
562396,chr19,54721334,54721335
3054616,chr19,46908845,46908846
475622,chr20,49006857,49006858
2799904,chr10,126686841,126686842
2672496,chr12,89156667,89156668
348845,chr17,2868896,2868897
2690676,chr2,233904527,233904528
639488,chr15,60653483,60653484
2458439,chr2,731561,731562
693153,chrX,71034335,71034336
94660,chr14,106938234,106938235
352836,chr17,78041423,78041424
2736293,chr1,19398227,19398228
682034,chr2,237535099,237535100
97467,chr15,45422292,45422293
2159374,chr8,142651296,142651297
2142300,chr17,74128916,74128917
2789347,chr10,79171582,79171583
565491,chr2,47796934,47796935
846459,chr10,44912014,44912015
2426399,chr18,77410113,77410114
3327983,chr8,140988580,140988581
90369,chr14,88790328,88790329
2169067,chr12,3332539,3332540
2871073,chr13,23995003,23995004
843020,chr10,42379913,42379914
2453078,chr19,49001046,49001047
3178389,chr3,110789767,110789768
2812224,chr11,2931113,2931114
3000512,chr17,80668678,80668679
2632548,chrX,43831914,43831915
52733,chr11,63531203,63531204
2133011,chr11,3071199,3071200
2836980,chr11,118404580,118404581
290092,chr8,1321573,1321574
583384,chr3,44038233,44038234
341839,chr15,38746780,38746781
3315931,chr8,29742801,29742802
211888,chr22,50120643,50120644
258991,chr6,7315485,7315486
2727429,chr1,3622561,3622562
2114189,chr3,171177935,171177936
627310,chrY,10037875,10037876
2425172,chr18,74499615,74499616
3132933,chr21,37622639,37622640
2932964,chr16,2855218,2855219
3146089,chr22,26318267,26318268
521890,chr12,65515089,65515090
320484,chrY,13470632,13470633
354542,chr18,45194239,45194240
3246838,chr6,2496252,2496253
653242,chr21,45790495,45790496
1648420,chr4,49657907,49657908
497840,chr1,50889237,50889238
499609,chr1,110528025,110528026
2360066,chr14,103566785,103566786
2547,chr1,6682929,6682930
2106639,chr17,80044213,80044214
20603,chr1,156358562,156358563
486813,chr7,69935934,69935935
2700085,chr5,55474148,55474149
681618,chr2,140184883,140184884
3254787,chr6,41342600,41342601
360918,chr19,52873171,52873172
2785581,chr10,50976784,50976785
1345091,chr2,7100701,7100702
2310765,chr11,3071328,3071329
3377108,chrX,74260025,74260026
2891771,chr14,69704358,69704359
2207388,chr12,38553640,38553641
3133106,chr21,38035474,38035475
2361061,chr14,105033581,105033582
625318,chrX,42856362,42856363
2228330,chr17,77176178,77176179
386842,chr8,11323556,11323557
1248913,chr17,75143165,75143166
563490,chr2,5831687,5831688
678461,chr18,55847546,55847547
2198837,chr17,76462769,76462770
3090066,chr2,134595708,134595709
307135,chr9,78507381,78507382
3016171,chr19,645962,645963
2304562,chr10,132068148,132068149
2910512,chr15,42149036,42149037
370424,chr22,37799579,37799580
243313,chr5,784673,784674
2123257,chr10,35929284,35929285
2248172,chrX,128768810,128768811
2403129,chr17,28878848,28878849
2445520,chr19,19681180,19681181
3307075,chr7,156369410,156369411
3024085,chr19,2719842,2719843
2236337,chr6,391045,391046
2534366,chr4,7488449,7488450
2912294,chr15,53077281,53077282
2425173,chr18,74499624,74499625
343411,chr15,101267785,101267786
640639,chr16,2656136,2656137
321402,chr1,1859904,1859905
632595,chr10,127585307,127585308
518985,chr12,3068831,3068832
1648898,chr4,54043730,54043731
3364656,chr9,140025118,140025119
2508554,chr22,42606257,42606258
3011802,chr18,74499714,74499715
2228107,chr17,62385902,62385903
541734,chr16,84210368,84210369
360919,chr19,52873173,52873174
2425168,chr18,74499573,74499574
2596315,chr7,157656774,157656775
2167181,chr10,125991820,125991821
1209160,chr17,7011537,7011538
440640,chr6,166825853,166825854
529683,chr14,66974911,66974912
2304112,chr10,130279644,130279645
356188,chr19,1985398,1985399
315972,chr9,136224459,136224460
3013332,chr18,77156879,77156880
571915,chr2,232290892,232290893
2801890,chr10,132363746,132363747
672239,chr12,52934182,52934183
291904,chr8,21882587,21882588
2391238,chr16,86463088,86463089
2202175,chr5,6846634,6846635
1677868,chr4,157468425,157468426
2720714,chr1,1164458,1164459
2584382,chr7,56060101,56060102
1288255,chr18,76169315,76169316
2154559,chr7,64035524,64035525
323428,chr1,26589931,26589932
378980,chr5,133272460,133272461
2307163,chr11,376955,376956
2130858,chr1,228673934,228673935
3236152,chr5,140740814,140740815
1885751,chr7,107505166,107505167
1007387,chr12,116138443,116138444
3204416,chr4,41937924,41937925
1090837,chr14,96055060,96055061
2721032,chr1,1233507,1233508
710311,chr1,17027409,17027410
2108218,chr19,34122163,34122164
532544,chr15,26874240,26874241
2408487,chr17,48545595,48545596
3479224,chr2,238434759,238434760
2310271,chr11,2389844,2389845
145964,chr18,74499640,74499641
2114264,chr3,184122477,184122478
647890,chr19,43773225,43773226
2461490,chr2,25384264,25384265
3341823,chr9,89518266,89518267
2916428,chr15,72736614,72736615
2534322,chr4,7370115,7370116
1620884,chr3,197393379,197393380
613712,chr8,17152068,17152069
592665,chr4,128704420,128704421
3031060,chr19,6997901,6997902
2109760,chr2,79812954,79812955
2100082,chr11,91958317,91958318
10035,chr1,36039923,36039924
495032,chr1,20693561,20693562
2445599,chr19,19748957,19748958
430190,chr21,45402793,45402794
2191561,chr7,127069206,127069207
2287647,chr1,228554199,228554200
671851,chr11,130039956,130039957
676068,chr16,69531659,69531660
16445,chr1,91172930,91172931
611039,chr7,113725246,113725247
2343232,chr13,21893518,21893519
597113,chr5,123643323,123643324
2693400,chr22,24213158,24213159
567400,chr2,97483046,97483047
1881826,chr7,100609590,100609591
414488,chr16,87552025,87552026
3011801,chr18,74499702,74499703
2189345,chr6,39196271,39196272
3131118,chr21,26754834,26754835
2163943,chr1,33344145,33344146
878505,chr10,121356425,121356426
506266,chr10,30872900,30872901
2850352,chr12,52311540,52311541
2708487,chr9,14313385,14313386
558453,chr19,30020086,30020087
162402,chr19,49232643,49232644
2801075,chr10,130726326,130726327
3348780,chr9,124951144,124951145
377905,chr5,1887983,1887984
2824148,chr11,64606848,64606849
2984345,chr17,55226579,55226580
3007241,chr18,42818319,42818320
682265,chr2,242791323,242791324
496831,chr1,38510231,38510232
2892184,chr14,71022841,71022842
398726,chr1,245755454,245755455
565286,chr2,45171340,45171341
3261679,chr6,108753243,108753244
3281573,chr7,8481627,8481628
2510492,chr22,46480128,46480129
1347272,chr2,9934641,9934642
271991,chr6,169653419,169653420
2185922,chr3,194631070,194631071
3208944,chr4,99595252,99595253
601909,chr6,27560366,27560367
2472615,chr2,136845759,136845760
438229,chr5,154399471,154399472
388661,chr8,144694108,144694109
3348826,chr9,124990850,124990851
2226639,chr16,29167915,29167916
2579582,chr7,5372485,5372486
3063386,chr19,57615451,57615452
2234117,chr3,151523907,151523908
2546068,chr5,1747022,1747023
490645,chr9,130254038,130254039
1144560,chr16,544835,544836
1649278,chr4,54960188,54960189
1953715,chr8,86565929,86565930
436856,chr5,1246054,1246055
651422,chr20,633169,633170
2851486,chr12,54332161,54332162
2480584,chr2,239015097,239015098
2750200,chr1,58628768,58628769
2675853,chr14,93522233,93522234
2461491,chr2,25384267,25384268
521891,chr12,65515097,65515098
3169937,chr3,42705748,42705749
2220547,chr1,48708262,48708263
2801966,chr10,132697521,132697522
120935,chr17,1465264,1465265
2904055,chr14,105398511,105398512
710190,chr1,17024257,17024258
2212719,chr2,68386742,68386743
2869236,chr12,133180582,133180583
2174728,chr16,88303305,88303306
364613,chr2,219433897,219433898
2509639,chr22,44943121,44943122
2594467,chr7,151789079,151789080
2796664,chr10,115323107,115323108
3343979,chr9,96714254,96714255
2987847,chr17,70116709,70116710
2752773,chr1,87746533,87746534
2743646,chr1,36192379,36192380
2773284,chr1,234952432,234952433
258994,chr6,7315513,7315514
2114920,chr4,73434913,73434914
167847,chr2,25384307,25384308
3206048,chr4,62068185,62068186
2310763,chr11,3071296,3071297
148158,chr19,1242157,1242158
1165758,chr16,30379029,30379030
147537,chr19,720941,720942
584884,chr3,68056659,68056660
3142552,chr22,19738598,19738599
2204560,chr1,12630292,12630293
151665,chr19,6530791,6530792
3488604,chr22,23487772,23487773
323363,chr1,25856787,25856788
405071,chr12,34504448,34504449
2835397,chr11,111297479,111297480
567228,chr2,91777692,91777693
2899122,chr14,101069685,101069686
2956447,chr16,87329470,87329471
321619,chr1,2433919,2433920
2393539,chr16,88891580,88891581
1730996,chr5,110074609,110074610
3058643,chr19,50713811,50713812
2098954,chr10,134499311,134499312
2182565,chr20,43423188,43423189
633218,chr11,1975086,1975087
290090,chr8,1321561,1321562
2110647,chr2,218794070,218794071
2658293,chr20,48683568,48683569
3336036,chr9,14081239,14081240
277055,chr7,32338227,32338228
