# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	239	CROCC	11	8.190042e-14	1.519171e-9	1.381064e-10	3.369739e+1	3.264348e-1	11	1.088116e-4	3.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CROCC
Ensembl Genes	7657	KLHDC4	12	5.699129e-13	1.057131e-8	8.809429e-10	3.604840e+1	2.774048e-1	10	9.246827e-5	3.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KLHDC4
Ensembl Genes	20071	BCORL1	13	1.956981e-12	3.630004e-8	2.792311e-9	4.242975e+1	2.121153e-1	9	7.070511e-5	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BCORL1
Ensembl Genes	17932	DLGAP2	14	7.697662e-12	1.427839e-7	1.019885e-8	1.186154e+1	1.264592e+0	15	4.215305e-4	5.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DLGAP2
Ensembl Genes	9187	ZNF236	15	7.904942e-12	1.466288e-7	9.775251e-9	1.812188e+1	6.621831e-1	12	2.207277e-4	4.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF236
Ensembl Genes	1136	HIST2H3PS2	16	1.498591e-11	2.779736e-7	1.737335e-8	1.713108e+1	7.004811e-1	12	2.334937e-4	4.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	HIST2H3PS2
Ensembl Genes	3681	LRP5	17	3.175391e-11	5.890033e-7	3.464725e-8	4.267319e+1	1.874714e-1	8	6.249045e-5	2.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LRP5
Ensembl Genes	10688	FAM150B	18	3.726916e-11	6.913056e-7	3.840587e-8	2.341296e+1	4.271139e-1	10	1.423713e-4	3.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM150B
Ensembl Genes	1135	NBPF16	19	4.603312e-11	8.538683e-7	4.494044e-8	1.551497e+1	7.734463e-1	12	2.578154e-4	4.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NBPF16
Ensembl Genes	17930	TDRP	20	2.979418e-10	5.526522e-6	2.763261e-7	1.141123e+1	1.139229e+0	13	3.797429e-4	4.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TDRP
Ensembl Genes	9183	ZNF516	21	3.033374e-10	5.626605e-6	2.679336e-7	1.008556e+1	1.388124e+0	14	4.627079e-4	4.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF516
Ensembl Genes	4029	DPAGT1	22	3.658144e-10	6.785491e-6	3.084314e-7	4.122239e+2	9.703464e-3	4	3.234488e-6	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DPAGT1
Ensembl Genes	12364	SLC35C2	23	3.890092e-10	7.215732e-6	3.137275e-7	4.483207e+1	1.561382e-1	7	5.204608e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC35C2
Ensembl Genes	15673	PCDHGA11	24	3.930527e-10	7.290735e-6	3.037806e-7	4.048745e+2	9.879605e-3	4	3.293202e-6	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PCDHGA11
Ensembl Genes	10487	ZNF331	25	5.919565e-10	1.098020e-5	4.392080e-7	4.217054e+1	1.659927e-1	7	5.533089e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF331
Ensembl Genes	20072	ELF4	26	6.016872e-10	1.116070e-5	4.292575e-7	4.207036e+1	1.663879e-1	7	5.546265e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELF4
Ensembl Genes	11315	PSD4	27	6.110005e-10	1.133345e-5	4.197573e-7	4.197619e+1	1.667612e-1	7	5.558706e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSD4
Ensembl Genes	7654	JPH3	28	7.424746e-10	1.377216e-5	4.918629e-7	2.848134e+1	2.808857e-1	8	9.362856e-5	2.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	JPH3
Ensembl Genes	12526	TPTE	29	7.564345e-10	1.403110e-5	4.838312e-7	1.208280e+1	9.931472e-1	12	3.310491e-4	4.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TPTE
Ensembl Genes	538	UTP11L	30	8.104969e-10	1.503391e-5	5.011302e-7	1.253757e+2	3.988014e-2	5	1.329338e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	UTP11L
Ensembl Genes	19678	PRAF2	31	9.821345e-10	1.821761e-5	5.876649e-7	1.206190e+2	4.145282e-2	5	1.381761e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PRAF2
Ensembl Genes	9192	NFATC1	32	1.598624e-9	2.965288e-5	9.266524e-7	1.578048e+1	6.336944e-1	10	2.112315e-4	3.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	2927	CDKN1C	33	2.124356e-9	3.940468e-5	1.194081e-6	1.901528e+1	4.733036e-1	9	1.577679e-4	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	17505	TRIM4	34	2.211558e-9	4.102219e-5	1.206535e-6	1.024186e+2	4.881928e-2	5	1.627309e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TRIM4
Ensembl Genes	13418	KLHL40	35	2.351830e-9	4.362409e-5	1.246403e-6	1.011564e+2	4.942843e-2	5	1.647614e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	KLHL40
Ensembl Genes	2926	KCNQ1	36	2.352694e-9	4.364012e-5	1.212226e-6	1.879022e+1	4.789727e-1	9	1.596576e-4	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	9194	CTDP1	37	2.374680e-9	4.404794e-5	1.190485e-6	1.876984e+1	4.794927e-1	9	1.598309e-4	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTDP1
Ensembl Genes	17029	ELFN1	38	3.516085e-9	6.521986e-5	1.716312e-6	1.451175e+1	6.890970e-1	10	2.296990e-4	3.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	15077	ZDHHC11	39	3.967874e-9	7.360009e-5	1.887182e-6	4.946580e+1	1.212959e-1	6	4.043198e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZDHHC11
Ensembl Genes	20235	EMD	40	6.463989e-9	1.199005e-4	2.997513e-6	2.006486e+2	1.993535e-2	4	6.645117e-6	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	EMD
Ensembl Genes	77	ARHGEF16	41	9.849076e-9	1.826905e-4	4.455866e-6	1.588800e+1	5.664653e-1	9	1.888218e-4	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ARHGEF16
Ensembl Genes	12363	CDH22	42	1.096547e-8	2.033985e-4	4.842822e-6	2.748620e+1	2.546732e-1	7	8.489107e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDH22
Ensembl Genes	19523	SYAP1	43	1.319958e-8	2.448390e-4	5.693930e-6	7.139629e+1	7.003165e-2	5	2.334388e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SYAP1
Ensembl Genes	11316	PAX8	44	1.637441e-8	3.037289e-4	6.902930e-6	2.590595e+1	2.702082e-1	7	9.006940e-5	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PAX8
Ensembl Genes	15076	ZDHHC11B	45	1.944797e-8	3.607404e-4	8.016453e-6	3.775091e+1	1.589366e-1	6	5.297885e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZDHHC11B
Ensembl Genes	10396	SHANK1	46	3.002326e-8	5.569014e-4	1.210655e-5	6.044789e+1	8.271587e-2	5	2.757196e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SHANK1
Ensembl Genes	13417	ZBTB47	47	3.004579e-8	5.573194e-4	1.185786e-5	6.043870e+1	8.272846e-2	5	2.757615e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	ZBTB47
Ensembl Genes	2933	CARS	48	3.426088e-8	6.355051e-4	1.323969e-5	3.427237e+1	1.750681e-1	6	5.835604e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CARS
Ensembl Genes	4031	HINFP	49	4.338982e-8	8.048378e-4	1.642526e-5	1.243524e+2	3.216664e-2	4	1.072221e-5	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HINFP
Ensembl Genes	18149	LETM2	50	4.422999e-8	8.204221e-4	1.640844e-5	5.587809e+1	8.948052e-2	5	2.982684e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	LETM2
Ensembl Genes	8734	TMEM104	51	4.966426e-8	9.212224e-4	1.806318e-5	5.457861e+1	9.161098e-2	5	3.053699e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM104
Ensembl Genes	8735	GRIN2C	52	5.963604e-8	1.106189e-3	2.127286e-5	5.258712e+1	9.508032e-2	5	3.169344e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	GRIN2C
Ensembl Genes	12497	STMN3	53	6.190775e-8	1.148327e-3	2.166654e-5	1.137114e+2	3.517676e-2	4	1.172559e-5	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	STMN3
Ensembl Genes	12499	RTEL1-TNFRSF6B	54	9.392435e-8	1.742203e-3	3.226301e-5	1.023784e+2	3.907073e-2	4	1.302358e-5	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RTEL1-TNFRSF6B
Ensembl Genes	18532	PTP4A3	55	1.279893e-7	2.374074e-3	4.316497e-5	9.835603e+0	1.016714e+0	10	3.389048e-4	3.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PTP4A3
Ensembl Genes	12500	TNFRSF6B	56	1.609705e-7	2.985842e-3	5.331860e-5	8.937666e+1	4.475441e-2	4	1.491814e-5	1.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TNFRSF6B
Ensembl Genes	2876	TMEM80	57	2.203819e-7	4.087864e-3	7.171691e-5	2.724835e+2	1.100984e-2	3	3.669947e-6	1.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed	TMEM80
Ensembl Genes	17028	PSMG3	58	2.525418e-7	4.684398e-3	8.076548e-5	3.918969e+1	1.275846e-1	5	4.252819e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PSMG3
Ensembl Genes	2931	NAP1L4	59	2.555419e-7	4.740047e-3	8.033977e-5	3.909524e+1	1.278928e-1	5	4.263094e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	NAP1L4
Ensembl Genes	14319	NKX1-1	60	3.051671e-7	5.660545e-3	9.434241e-5	2.353577e+1	2.549311e-1	6	8.497705e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NKX1-1
Ensembl Genes	14384	ABLIM2	61	3.537205e-7	6.561162e-3	1.075600e-4	2.294218e+1	2.615270e-1	6	8.717566e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ABLIM2
Ensembl Genes	13356	TRIM71	62	3.585399e-7	6.650557e-3	1.072670e-4	2.288850e+1	2.621403e-1	6	8.738011e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	8401	BRCA1	63	4.682547e-7	8.685656e-3	1.378676e-4	3.453859e+1	1.447656e-1	5	4.825521e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	BRCA1
Ensembl Genes	76	PRDM16	64	4.806144e-7	8.914917e-3	1.392956e-4	1.563784e+1	4.476322e-1	7	1.492107e-4	2.333333e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRDM16
Ensembl Genes	8894	FASN	65	5.235046e-7	9.710487e-3	1.493921e-4	3.375793e+1	1.481133e-1	5	4.937112e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	FASN
Ensembl Genes	13357	CCR4	66	6.443346e-7	1.195176e-2	1.810873e-4	2.067568e+1	2.901960e-1	6	9.673199e-5	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CCR4
Ensembl Genes	8403	TMEM106A	67	6.528858e-7	1.211038e-2	1.807519e-4	3.226251e+1	1.549786e-1	5	5.165955e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM106A
Ensembl Genes	15072	SLC9A3	68	9.347474e-7	1.733863e-2	2.549798e-4	2.996905e+1	1.668388e-1	5	5.561293e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SLC9A3
Ensembl Genes	11390	MZT2A	69	9.441006e-7	1.751212e-2	2.537989e-4	9.185898e+0	9.797626e-1	9	3.265875e-4	3.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MZT2A
Ensembl Genes	10394	SYT3	70	9.568844e-7	1.774925e-2	2.535607e-4	2.982511e+1	1.676440e-1	5	5.588133e-5	1.666667e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SYT3
Ensembl Genes	14348	LRPAP1	71	9.676136e-7	1.794826e-2	2.527925e-4	1.926270e+1	3.114828e-1	6	1.038276e-4	2.000000e-3	1	1.626503e-1	1.000000e+0	1.000000e+0	6.148160e+0	1.626503e-1	1	1	3.314551e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LRPAP1
