,Chr,Start,End
632969,chr11,378059,378060
524593,chr12,130589151,130589152
1508560,chr21,43146990,43146991
319011,chrX,24483046,24483047
2873522,chr13,35517348,35517349
461853,chr14,105499936,105499937
2185922,chr3,194631070,194631071
414488,chr16,87552025,87552026
562225,chr19,53541123,53541124
1165758,chr16,30379029,30379030
647427,chr19,31956877,31956878
44077,chr10,126849495,126849496
2202486,chr5,171960239,171960240
2629775,chrX,17756607,17756608
2128425,chr19,45121516,45121517
490645,chr9,130254038,130254039
588270,chr3,194080771,194080772
3210775,chr4,121993228,121993229
3131118,chr21,26754834,26754835
611563,chr7,132008901,132008902
393208,chrX,49687485,49687486
2127820,chr9,101666352,101666353
2358107,chr14,96521484,96521485
3527690,chr7,101504330,101504331
2527854,chr3,184854556,184854557
662923,chr7,134962194,134962195
551412,chr18,9994457,9994458
2987847,chr17,70116709,70116710
3282039,chr7,18512257,18512258
3348924,chr9,125591909,125591910
2929990,chr16,1518589,1518590
238658,chr4,121992860,121992861
1144559,chr16,544794,544795
2138531,chr16,875845,875846
1675885,chr4,152809578,152809579
2690676,chr2,233904527,233904528
1106956,chr15,27832984,27832985
2358890,chr14,100784970,100784971
3128953,chr20,62272990,62272991
2121792,chrY,13470215,13470216
325494,chr1,152085380,152085381
2398245,chr17,5403337,5403338
625981,chrX,70712487,70712488
2190333,chr7,596304,596305
920706,chr11,64837412,64837413
485947,chr7,1535632,1535633
376264,chr4,47839904,47839905
364618,chr2,219516621,219516622
3233621,chr5,133130916,133130917
357734,chr19,10515988,10515989
282109,chr7,99517369,99517370
645519,chr18,55104167,55104168
2200791,chr20,61402335,61402336
3430948,chr14,104575459,104575460
2837492,chr11,119206824,119206825
2688202,chr2,27209633,27209634
631951,chr10,88333861,88333862
2184990,chr3,50203621,50203622
3166677,chr3,14555928,14555929
512471,chr11,8705143,8705144
2135393,chr12,124514988,124514989
1152645,chr16,11040397,11040398
2482392,chr2,242212842,242212843
2095459,chr1,3189189,3189190
592146,chr4,101727112,101727113
1201347,chr16,89350068,89350069
2308628,chr11,1021991,1021992
2224297,chr12,130589115,130589116
376541,chr4,85404026,85404027
2513354,chr22,50877165,50877166
3218480,chr5,534101,534102
2709838,chr9,131108808,131108809
1345091,chr2,7100701,7100702
2130858,chr1,228673934,228673935
627143,chrX,153094806,153094807
361468,chr2,467403,467404
538213,chr16,5550217,5550218
1765549,chr6,379535,379536
2498967,chr21,45869883,45869884
2001393,chr9,74579951,74579952
2212444,chr2,9245458,9245459
1216691,chr17,17474143,17474144
544601,chr17,17184051,17184052
2142301,chr17,74128950,74128951
2255581,chr3,47891240,47891241
2962311,chr17,685578,685579
650509,chr2,169659070,169659071
458078,chr12,12355302,12355303
320525,chrY,13488182,13488183
521893,chr12,65515102,65515103
2708495,chr9,14314524,14314525
20712,chr1,156646945,156646946
842991,chr10,42377411,42377412
2250224,chr12,113683991,113683992
2168141,chr11,64642076,64642077
2102775,chr14,102310738,102310739
393409,chrX,119695213,119695214
1999381,chr9,69512190,69512191
679116,chr19,4099545,4099546
2916428,chr15,72736614,72736615
2799290,chr10,125426294,125426295
2359538,chr14,102396533,102396534
3051490,chr19,42091847,42091848
2627038,chr9,139934176,139934177
3355668,chr9,134568125,134568126
2841184,chr11,134246754,134246755
2253525,chr16,11011727,11011728
232127,chr4,6611128,6611129
3211465,chr4,129511273,129511274
2433553,chr19,3313301,3313302
644349,chr17,73492538,73492539
212337,chr22,50623767,50623768
1997063,chr9,66457801,66457802
290091,chr8,1321567,1321568
413634,chr16,55880806,55880807
311869,chr9,116932649,116932650
2662569,chr1,3456733,3456734
943591,chr11,114165769,114165770
1564690,chr3,48609693,48609694
538215,chr16,5550227,5550228
2095571,chr1,7529181,7529182
625980,chrX,70712483,70712484
1185926,chr16,69985435,69985436
2778016,chr10,6057869,6057870
2240310,chr1,71520405,71520406
636584,chr12,125450317,125450318
205538,chr22,23423393,23423394
3065072,chr2,1567277,1567278
454118,chr10,47000420,47000421
3242262,chr5,176120668,176120669
2105682,chr17,27939613,27939614
181220,chr2,172965046,172965047
886100,chr10,132042939,132042940
2461493,chr2,25384383,25384384
3260883,chr6,105199025,105199026
2098662,chr10,115862764,115862765
2828192,chr11,68050344,68050345
1721896,chr5,76097412,76097413
320526,chrY,13488292,13488293
2148750,chr20,6023382,6023383
3078095,chr2,70225997,70225998
1619339,chr3,195672197,195672198
2510416,chr22,46460294,46460295
1518949,chr22,21636115,21636116
174895,chr2,91776310,91776311
306556,chr9,68412612,68412613
796283,chr1,208619839,208619840
114470,chr16,53538754,53538755
205548,chr22,23522229,23522230
2340853,chr12,131303931,131303932
649810,chr2,96774723,96774724
433238,chr3,54518592,54518593
3146476,chr22,27970129,27970130
2213851,chr20,49174417,49174418
3016171,chr19,645962,645963
3141049,chr22,16228755,16228756
2401977,chr17,20800008,20800009
2190368,chr7,949116,949117
2248305,chrX,152787986,152787987
1289121,chr18,76776461,76776462
2615632,chr9,95873967,95873968
2505665,chr22,32531816,32531817
2309010,chr11,1278846,1278847
2166077,chr10,13911017,13911018
2124954,chr3,160168149,160168150
3518308,chr6,107378687,107378688
225687,chr3,156544245,156544246
476518,chr21,37417575,37417576
558453,chr19,30020086,30020087
2177864,chr19,3925413,3925414
325349,chr1,146556806,146556807
2142606,chr17,78860137,78860138
2171356,chr14,29060079,29060080
3329630,chr8,143272006,143272007
2189345,chr6,39196271,39196272
626524,chrX,119149359,119149360
538603,chr16,15807704,15807705
320483,chrY,13470620,13470621
388293,chr8,142942225,142942226
311028,chr9,111157151,111157152
2982040,chr17,46669485,46669486
193715,chr20,33146525,33146526
2924169,chr15,100663758,100663759
328824,chr10,96144862,96144863
632585,chr10,127584959,127584960
367337,chr20,60689857,60689858
1220728,chr17,21514118,21514119
2115732,chr5,44483711,44483712
2957280,chr16,87887053,87887054
1007387,chr12,116138443,116138444
320484,chrY,13470632,13470633
2176490,chr17,76862844,76862845
626822,chrX,136116496,136116497
3137382,chr21,45740590,45740591
2297819,chr10,80873883,80873884
611033,chr7,112758662,112758663
2469113,chr2,102866926,102866927
463410,chr16,1582219,1582220
2681359,chr17,27033334,27033335
3263494,chr6,126069821,126069822
636724,chr12,132293403,132293404
2753815,chr1,95393371,95393372
3302371,chr7,142237848,142237849
2792807,chr10,99359765,99359766
2154130,chr7,5427560,5427561
2736293,chr1,19398227,19398228
3133548,chr21,38918896,38918897
648748,chr2,2699540,2699541
468657,chr18,60278429,60278430
2101264,chr12,123485287,123485288
2835989,chr11,114179364,114179365
2801966,chr10,132697521,132697522
2687112,chr19,50826164,50826165
2117895,chr7,623667,623668
3199965,chr4,7969313,7969314
2716547,chr22,43670648,43670649
413633,chr16,55880796,55880797
2097879,chr10,21682982,21682983
2174728,chr16,88303305,88303306
2176455,chr17,76110238,76110239
370197,chr22,30776039,30776040
1997334,chr9,66493963,66493964
2159034,chr8,141242675,141242676
2737212,chr1,21623929,21623930
2135275,chr12,121456155,121456156
1117198,chr15,52811531,52811532
2099492,chr11,47187198,47187199
467232,chr17,72786453,72786454
2174711,chr16,88122780,88122781
2137892,chr15,78390909,78390910
2133366,chr11,57193033,57193034
1006547,chr12,114739135,114739136
3303277,chr7,148959890,148959891
506033,chr10,24497850,24497851
2472616,chr2,136845781,136845782
174894,chr2,91776306,91776307
3476377,chr2,162284919,162284920
3213045,chr4,148213669,148213670
2952142,chr16,78647500,78647501
3014674,chr18,77724112,77724113
3422178,chr12,132096171,132096172
156062,chr19,18280215,18280216
2916016,chr15,70492133,70492134
2120743,chr9,67900246,67900247
187142,chr2,235861583,235861584
3302209,chr7,140655676,140655677
1610278,chr3,179408645,179408646
112777,chr16,30795743,30795744
2128573,chr3,11583883,11583884
2655945,chr16,86995146,86995147
2239662,chr9,134212146,134212147
587595,chr3,171177952,171177953
3415104,chr11,126619311,126619312
3365829,chr9,140324976,140324977
2156505,chr8,20066981,20066982
3169966,chr3,42706095,42706096
639530,chr15,64791681,64791682
2120500,chr9,3424602,3424603
2119671,chr8,38287380,38287381
2776356,chr10,742858,742859
2226290,chr16,1838655,1838656
692903,chrX,45875830,45875831
2183664,chr22,22931380,22931381
2112701,chr22,39780283,39780284
2117108,chr6,41877252,41877253
302041,chr8,144403236,144403237
2857699,chr12,107318950,107318951
3246838,chr6,2496252,2496253
1867035,chr7,61969520,61969521
1765546,chr6,379473,379474
2711428,chrX,52696559,52696560
2101653,chr13,37427615,37427616
1491566,chr21,9830820,9830821
1518948,chr22,21636110,21636111
2110647,chr2,218794070,218794071
2805329,chr10,135039457,135039458
2461490,chr2,25384264,25384265
2135273,chr12,121456139,121456140
2988444,chr17,71589016,71589017
652529,chr20,61359972,61359973
60867,chr11,126978395,126978396
974317,chr12,28011942,28011943
613712,chr8,17152068,17152069
345091,chr16,3223541,3223542
641779,chr16,73034040,73034041
2864758,chr12,124982608,124982609
3169965,chr3,42706078,42706079
980270,chr12,47629840,47629841
2845038,chr12,11975049,11975050
2986793,chr17,63301353,63301354
2229903,chr19,35822249,35822250
2119672,chr8,38287385,38287386
2393596,chr16,88915258,88915259
3054615,chr19,46908835,46908836
996021,chr12,93100897,93100898
3291437,chr7,73689059,73689060
2230022,chr19,43690197,43690198
1170971,chr16,33966329,33966330
28643,chr1,236156946,236156947
341253,chr14,105102382,105102383
347817,chr16,88701074,88701075
23305,chr1,200839410,200839411
2837232,chr11,118840950,118840951
758166,chr1,110706379,110706380
2121800,chrY,13470896,13470897
642823,chr17,7254887,7254888
1567942,chr3,54373071,54373072
2121806,chrY,13471732,13471733
156449,chr19,18942968,18942969
156450,chr19,18942974,18942975
110921,chr16,21308638,21308639
273732,chr7,4132220,4132221
240820,chr4,160860970,160860971
321837,chr1,3017460,3017461
25293,chr1,213324846,213324847
2704328,chr7,11012967,11012968
467235,chr17,72786473,72786474
36007,chr10,65802007,65802008
49078,chr11,18518141,18518142
2402980,chr17,27934928,27934929
2984447,chr17,55628644,55628645
627316,chrY,13462675,13462676
595494,chr5,55985435,55985436
156446,chr19,18942960,18942961
2084185,chrX,132091163,132091164
3205266,chr4,54672796,54672797
156448,chr19,18942965,18942966
3201261,chr4,9783674,9783675
240008,chr4,147108115,147108116
258994,chr6,7315513,7315514
2287647,chr1,228554199,228554200
2126985,chr1,48177298,48177299
91107,chr14,93206990,93206991
629124,chr1,41922139,41922140
2135440,chr12,125243098,125243099
2110646,chr2,218156901,218156902
656189,chr3,186101133,186101134
2139433,chr16,32338230,32338231
2729865,chr1,6778487,6778488
3012536,chr18,76390356,76390357
129374,chr17,41278581,41278582
2771828,chr1,229274640,229274641
1842355,chr7,6179456,6179457
353731,chr17,80085332,80085333
2634910,chrX,64887690,64887691
385161,chr7,102212906,102212907
1385865,chr2,91777710,91777711
2200274,chr2,127819304,127819305
272005,chr6,170097618,170097619
2147664,chr2,34118046,34118047
3188050,chr3,183765221,183765222
2811538,chr11,2542778,2542779
2184989,chr3,50203617,50203618
2247778,chrX,45875864,45875865
2944238,chr16,48396306,48396307
491179,chr9,137655381,137655382
472777,chr2,43295368,43295369
714347,chr1,19377424,19377425
1670530,chr4,134934068,134934069
58886,chr11,111250131,111250132
2678075,chr16,1738115,1738116
2706134,chr7,141619552,141619553
785992,chr1,181130814,181130815
453260,chr1,228158850,228158851
477634,chr22,30660573,30660574
199609,chr21,9880241,9880242
2440614,chr19,12809962,12809963
424978,chr2,27282095,27282096
2297667,chr10,79470697,79470698
319777,chrX,129116344,129116345
2634323,chrX,54209251,54209252
325231,chr1,115323255,115323256
3297547,chr7,105071436,105071437
3208014,chr4,86416403,86416404
2489287,chr20,46295388,46295389
203562,chr21,47721745,47721746
2115446,chr5,558270,558271
3584841,chr18,9750509,9750510
2465327,chr2,66672660,66672661
3091736,chr2,159584850,159584851
320528,chrY,13488303,13488304
2110242,chr2,128342530,128342531
2176578,chr17,78893702,78893703
2119168,chr7,153995407,153995408
2932498,chr16,2546293,2546294
2253542,chr16,15240496,15240497
396358,chr1,47915854,47915855
2076496,chrX,109246492,109246493
2634325,chrX,54209260,54209261
2492703,chr20,61353941,61353942
2841768,chr12,737175,737176
3376044,chrX,68357116,68357117
407986,chr13,114435943,114435944
1997335,chr9,66493985,66493986
3013335,chr18,77156920,77156921
634457,chr11,73062223,73062224
58898,chr11,111383583,111383584
2182565,chr20,43423188,43423189
3463112,chr19,14307161,14307162
1406870,chr2,133014533,133014534
2399796,chr17,8869907,8869908
2104616,chr16,55358421,55358422
2119675,chr8,38287416,38287417
2866552,chr12,131171305,131171306
2108682,chr19,49222298,49222299
3357846,chr9,136855982,136855983
3308826,chr7,158149675,158149676
889930,chr10,135123856,135123857
568389,chr2,120964369,120964370
2173290,chr16,877559,877560
2688841,chr2,73551516,73551517
2425700,chr18,76561310,76561311
3206663,chr4,74535501,74535502
1968150,chr8,128025442,128025443
1448263,chr2,240420591,240420592
3133549,chr21,38918927,38918928
3288702,chr7,57486910,57486911
392082,chr9,138642667,138642668
211271,chr22,46469942,46469943
3220988,chr5,2391209,2391210
3206664,chr4,74535530,74535531
622362,chr9,133068170,133068171
1992559,chr9,34401370,34401371
2944619,chr16,49714594,49714595
2960436,chr16,89251318,89251319
2935461,chr16,4909785,4909786
626821,chrX,136116473,136116474
3006844,chr18,34900385,34900386
640639,chr16,2656136,2656137
319389,chrX,64887729,64887730
2812224,chr11,2931113,2931114
3154934,chr22,43652899,43652900
2221868,chr10,64903678,64903679
2298073,chr10,82269595,82269596
3396923,chr1,164811058,164811059
2473430,chr2,161125858,161125859
2693081,chr21,47950499,47950500
3453184,chr17,79258780,79258781
2065770,chrX,70711986,70711987
187883,chr2,239147490,239147491
2866206,chr12,130627409,130627410
388292,chr8,142942222,142942223
2869725,chr13,19174028,19174029
688589,chr6,166747096,166747097
408195,chr14,30119668,30119669
2672496,chr12,89156667,89156668
2580122,chr7,6179465,6179466
72917,chr12,117103632,117103633
2778450,chr10,7601077,7601078
2491825,chr20,60595088,60595089
2743646,chr1,36192379,36192380
2127014,chr1,234667310,234667311
691043,chr8,143051262,143051263
2667314,chr10,52299025,52299026
2149970,chr20,62272766,62272767
2376702,chr16,1515536,1515537
483419,chr5,150660996,150660997
2998340,chr17,79763038,79763039
3294724,chr7,98701608,98701609
2242978,chr17,43073260,43073261
3187236,chr3,176973614,176973615
3006607,chr18,33230683,33230684
3345097,chr9,100111316,100111317
1167233,chr16,32290371,32290372
2195382,chr1,205769550,205769551
2174227,chr16,57782588,57782589
631435,chr10,43837823,43837824
2129478,chrY,13489908,13489909
571915,chr2,232290892,232290893
3111370,chr20,10491669,10491670
450326,chr1,1322734,1322735
3190161,chr3,194520912,194520913
927307,chr11,71600682,71600683
2474483,chr2,176006313,176006314
329885,chr10,131989095,131989096
3160130,chr22,49202383,49202384
2157229,chr8,40540897,40540898
2838066,chr11,120393093,120393094
119195,chr16,87898101,87898102
467234,chr17,72786461,72786462
2956854,chr16,87653051,87653052
2790612,chr10,86604406,86604407
3196316,chr4,2852175,2852176
3474715,chr2,118944387,118944388
2122190,chr15,30396032,30396033
2237123,chr6,160554791,160554792
714348,chr1,19377440,19377441
3247631,chr6,4663712,4663713
445402,chr8,143573114,143573115
3037600,chr19,14231243,14231244
3041841,chr19,18507797,18507798
3167053,chr3,16224346,16224347
575527,chr20,44937020,44937021
2675853,chr14,93522233,93522234
469827,chr19,3421235,3421236
3013334,chr18,77156916,77156917
3133106,chr21,38035474,38035475
2065771,chrX,70711997,70711998
2121820,chrY,13488003,13488004
3079889,chr2,74783455,74783456
3212755,chr4,145518239,145518240
578909,chr22,17694389,17694390
353730,chr17,80085324,80085325
3073981,chr2,41912846,41912847
291018,chr8,11537774,11537775
532015,chr14,105028700,105028701
472776,chr2,43295364,43295365
2642967,chrX,153744123,153744124
444871,chr8,94659278,94659279
418121,chr17,76719488,76719489
3254791,chr6,41376904,41376905
3372182,chrX,40375095,40375096
2228580,chr18,20663445,20663446
3199213,chr4,7117957,7117958
2901347,chr14,103623097,103623098
1447903,chr2,240145964,240145965
1339764,chr2,731529,731530
2641710,chrX,152928132,152928133
1514561,chr22,16228747,16228748
2913221,chr15,60257717,60257718
2995615,chr17,78512369,78512370
493365,chr1,3164526,3164527
35214,chr10,49673583,49673584
3262812,chr6,117869436,117869437
2145139,chr19,39003153,39003154
2879621,chr13,100926141,100926142
1339765,chr2,731540,731541
2965273,chr17,3439212,3439213
1503215,chr21,35204592,35204593
3281467,chr7,7763849,7763850
2637347,chrX,107069613,107069614
2898349,chr14,100206699,100206700
817959,chr1,248685532,248685533
2652165,chrX,39943372,39943373
2690936,chr2,242123844,242123845
3020793,chr19,1588449,1588450
2698928,chr4,155297093,155297094
3096588,chr2,202798776,202798777
91489,chr14,95982958,95982959
2659548,chr4,56205391,56205392
252990,chr5,140683436,140683437
3166625,chr3,14446822,14446823
1504777,chr21,37756934,37756935
2473704,chr2,168421100,168421101
148955,chr19,1729912,1729913
663146,chr7,151392009,151392010
2911260,chr15,45389674,45389675
2951189,chr16,73750607,73750608
2774998,chr1,245068266,245068267
645715,chr18,75591758,75591759
3119134,chr20,44937044,44937045
477754,chr22,37456849,37456850
2242517,chr16,23197589,23197590
843020,chr10,42379913,42379914
3082730,chr2,98365363,98365364
299006,chr8,99984702,99984703
2254441,chr19,18887542,18887543
2885272,chr14,23093998,23093999
3270707,chr6,168937527,168937528
384055,chr7,39989239,39989240
773849,chr1,154769247,154769248
633242,chr11,2324965,2324966
1248914,chr17,75143219,75143220
3257621,chr6,57036604,57036605
2252331,chr11,45247912,45247913
3504652,chr4,91626710,91626711
332751,chr11,64597308,64597309
262508,chr6,41376990,41376991
3100570,chr2,228590878,228590879
1004580,chr12,111582183,111582184
2789347,chr10,79171582,79171583
2736239,chr1,19292653,19292654
2287297,chr1,228079224,228079225
1839448,chr7,2513513,2513514
3075088,chr2,45558081,45558082
161390,chr19,46387860,46387861
2830044,chr11,70269995,70269996
1331443,chr19,51360829,51360830
2796715,chr10,115478998,115478999
2703201,chr6,137027586,137027587
155207,chr19,16199541,16199542
2870256,chr13,20994195,20994196
3211622,chr4,132505672,132505673
2140794,chr17,3527317,3527318
2704331,chr7,11012994,11012995
383897,chr7,27283095,27283096
3308960,chr7,158264534,158264535
3019522,chr19,1311555,1311556
348732,chr17,1975539,1975540
649896,chr2,100296727,100296728
107127,chr16,822826,822827
2877744,chr13,84128712,84128713
2696729,chr3,175150812,175150813
3120249,chr20,48515788,48515789
2692116,chr20,59994082,59994083
2915668,chr15,69566574,69566575
496832,chr1,38510236,38510237
238438,chr4,115391492,115391493
176394,chr2,105495765,105495766
3439939,chr16,28913647,28913648
1019567,chr12,132409735,132409736
3310069,chr8,998231,998232
2561241,chr6,3470203,3470204
3135294,chr21,44123285,44123286
2125954,chr11,134276922,134276923
3180043,chr3,125414494,125414495
3232815,chr5,127462719,127462720
3410401,chr11,47193198,47193199
3222506,chr5,8839753,8839754
3040789,chr19,17838774,17838775
3090066,chr2,134595708,134595709
273121,chr7,1659255,1659256
2830238,chr11,70456768,70456769
2150862,chr3,31936556,31936557
3028032,chr19,4564459,4564460
2783639,chr10,42646330,42646331
1319850,chr19,40888386,40888387
3308519,chr7,157700801,157700802
2859117,chr12,111473249,111473250
2847707,chr12,38553271,38553272
2811537,chr11,2542773,2542774
643993,chr17,55740811,55740812
2033091,chr9,136301722,136301723
14725,chr1,62660871,62660872
2726257,chr1,3221837,3221838
396633,chr1,67934025,67934026
3180898,chr3,126766494,126766495
2833783,chr11,89446169,89446170
1202800,chr17,170988,170989
2659340,chr3,195861213,195861214
2511125,chr22,47412711,47412712
599255,chr5,170845958,170845959
2661582,chr8,75897451,75897452
2908528,chr15,33420726,33420727
1629730,chr4,7158461,7158462
2886242,chr14,25043566,25043567
36006,chr10,65801993,65801994
3022002,chr19,1948089,1948090
3242409,chr5,176289644,176289645
2811535,chr11,2542734,2542735
2994221,chr17,77743787,77743788
2129477,chrY,13489901,13489902
3381306,chrX,129300061,129300062
3308155,chr7,157467213,157467214
3381307,chrX,129300090,129300091
2106593,chr17,79531918,79531919
3011926,chr18,74726198,74726199
272802,chr7,1198544,1198545
625535,chrX,48776072,48776073
2783638,chr10,42646328,42646329
3181736,chr3,128541096,128541097
2737411,chr1,21934833,21934834
369966,chr22,25019781,25019782
2712378,chrX,150083053,150083054
3471798,chr2,40510008,40510009
3139935,chr21,47403466,47403467
3087215,chr2,121620323,121620324
148095,chr19,1235044,1235045
226057,chr3,160292128,160292129
2127173,chr14,35034867,35034868
328465,chr10,74100894,74100895
1648420,chr4,49657907,49657908
2955394,chr16,85768072,85768073
192233,chr20,22557560,22557561
34320,chr10,35929278,35929279
2933423,chr16,3088417,3088418
2704330,chr7,11012985,11012986
328464,chr10,74100866,74100867
2932964,chr16,2855218,2855219
468118,chr17,80873080,80873081
2684945,chr19,3943257,3943258
2712274,chrX,138988664,138988665
3341114,chr9,81057982,81057983
161116,chr19,45927585,45927586
3502914,chr4,25978199,25978200
2098485,chr10,100494985,100494986
2886243,chr14,25043609,25043610
2789256,chr10,77760762,77760763
2167622,chr11,11989582,11989583
3001716,chr18,2179011,2179012
394467,chr1,3327108,3327109
90876,chr14,91730362,91730363
3406566,chr10,131641703,131641704
1341458,chr2,2157512,2157513
3098468,chr2,218977541,218977542
147357,chr19,646507,646508
1238213,chr17,54990015,54990016
2730355,chr1,7750796,7750797
359068,chr19,33134037,33134038
2232028,chr20,18109752,18109753
3348780,chr9,124951144,124951145
2717374,chr7,12991069,12991070
2899536,chr14,101539007,101539008
2133533,chr11,63926324,63926325
2234442,chr4,2756613,2756614
3082733,chr2,98365406,98365407
3060596,chr19,54057743,54057744
2332820,chr12,54763629,54763630
457022,chr11,68207362,68207363
664087,chr8,48091697,48091698
3130589,chr21,16374538,16374539
2969858,chr17,10231253,10231254
2668538,chr10,125770614,125770615
215532,chr3,32861346,32861347
148094,chr19,1235041,1235042
2956496,chr16,87369929,87369930
2408487,chr17,48545595,48545596
541564,chr16,79314101,79314102
90803,chr14,91278940,91278941
2850352,chr12,52311540,52311541
112226,chr16,29820434,29820435
2653530,chr10,79229820,79229821
3196017,chr4,2438696,2438697
3001302,chr17,81066977,81066978
2454866,chr19,51171431,51171432
468021,chr17,79984867,79984868
2168346,chr11,69403016,69403017
2700807,chr5,138883154,138883155
394468,chr1,3327117,3327118
693153,chrX,71034335,71034336
3306511,chr7,155282912,155282913
2152187,chr5,6604731,6604732
3010954,chr18,71823167,71823168
1904148,chr7,150999671,150999672
3413247,chr11,75028966,75028967
388268,chr8,142484537,142484538
2991942,chr17,75284971,75284972
10859,chr1,38510698,38510699
2184046,chr22,39635645,39635646
2868433,chr12,132933091,132933092
198776,chr20,62129062,62129063
491275,chr9,138496280,138496281
2547,chr1,6682929,6682930
249187,chr5,90143516,90143517
3161054,chr22,50072253,50072254
2817201,chr11,33905402,33905403
328463,chr10,74100863,74100864
3322185,chr8,76213064,76213065
352841,chr17,78041464,78041465
2138375,chr15,101690735,101690736
1095298,chr14,101578338,101578339
3082732,chr2,98365401,98365402
2687115,chr19,50952867,50952868
2198287,chr17,230422,230423
2947242,chr16,58077827,58077828
2947239,chr16,58077792,58077793
843262,chr10,42387705,42387706
3386737,chrX,153990242,153990243
232408,chr4,7047955,7047956
468119,chr17,80873088,80873089
302051,chr8,144403402,144403403
3379811,chrX,117904261,117904262
2165986,chr10,5152424,5152425
2803813,chr10,134437683,134437684
644307,chr17,72786405,72786406
477123,chr21,47418640,47418641
366651,chr20,38449816,38449817
3064571,chr2,392811,392812
2458439,chr2,731561,731562
2697529,chr4,7030627,7030628
2922956,chr15,94022770,94022771
3327122,chr8,134276854,134276855
2662514,chr1,3042583,3042584
625216,chrX,40035755,40035756
667790,chr1,15279373,15279374
382894,chr7,1259438,1259439
3169937,chr3,42705748,42705749
2730354,chr1,7750788,7750789
537301,chr16,1583899,1583900
2230864,chr2,61932885,61932886
439106,chr6,17702598,17702599
2957220,chr16,87873168,87873169
2801076,chr10,130726328,130726329
2801075,chr10,130726326,130726327
390240,chr9,96539481,96539482
3169936,chr3,42705738,42705739
2425166,chr18,74499561,74499562
370329,chr22,34452967,34452968
2425167,chr18,74499571,74499572
392172,chr9,139070268,139070269
2993590,chr17,77100119,77100120
390239,chr9,96539415,96539416
356188,chr19,1985398,1985399
2637320,chrX,107068973,107068974
2720000,chr1,1009439,1009440
3327121,chr8,134276828,134276829
466067,chr17,10024585,10024586
2143783,chr19,30150301,30150302
2305530,chr10,134411402,134411403
318912,chrX,21392318,21392319
473303,chr2,105495828,105495829
410082,chr15,42148756,42148757
318911,chrX,21392306,21392307
211121,chr22,46460468,46460469
2148735,chr20,5213452,5213453
640646,chr16,2743059,2743060
481204,chr4,8262724,8262725
