# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	8734	TMEM104	11	3.514982e-8	6.519940e-4	5.927218e-5	1.309887e+2	3.053699e-2	4	3.053699e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TMEM104
Ensembl Genes	8735	GRIN2C	12	4.074701e-8	7.558163e-4	6.298469e-5	1.262091e+2	3.169344e-2	4	3.169344e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	GRIN2C
Ensembl Genes	9771	UPF1	13	5.723583e-8	1.061667e-3	8.166672e-5	1.158652e+2	3.452288e-2	4	3.452288e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	UPF1
Ensembl Genes	11109	LOXL3	14	9.739260e-8	1.806535e-3	1.290382e-4	3.577283e+2	8.386254e-3	3	8.386254e-6	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	LOXL3
Ensembl Genes	9187	ZNF236	15	1.311483e-7	2.432670e-3	1.621780e-4	2.718281e+1	2.207277e-1	6	2.207277e-4	6.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF236
Ensembl Genes	538	UTP11L	16	3.864875e-7	7.168957e-3	4.480598e-4	2.256763e+2	1.329338e-2	3	1.329338e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	UTP11L
Ensembl Genes	18862	SPATA31A7	17	9.630995e-7	1.786453e-2	1.050855e-3	1.924823e+1	3.117169e-1	6	3.117169e-4	6.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SPATA31A7
Ensembl Genes	19823	OGT	18	1.091088e-6	2.023859e-2	1.124366e-3	5.503124e+1	7.268599e-2	4	7.268599e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	OGT
Ensembl Genes	19822	TAF1	19	1.496583e-6	2.776012e-2	1.461059e-3	5.078965e+1	7.875620e-2	4	7.875620e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TAF1
Ensembl Genes	16430	NCR2	20	2.241075e-6	4.156970e-2	2.078485e-3	4.583549e+1	8.726862e-2	4	8.726862e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NCR2
Ensembl Genes	18556	TOP1MT	21	2.544511e-6	4.719813e-2	2.247530e-3	1.200600e+2	2.498751e-2	3	2.498751e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	TOP1MT
Ensembl Genes	7654	JPH3	22	2.954356e-6	5.480035e-2	2.490925e-3	4.272201e+1	9.362856e-2	4	9.362856e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	JPH3
Ensembl Genes	258	UBR4	23	3.758201e-6	6.971087e-2	3.030907e-3	4.018015e+1	9.955164e-2	4	9.955164e-5	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	UBR4
Ensembl Genes	10689	TMEM18	24	4.083019e-6	7.573592e-2	3.155663e-3	2.206956e+1	2.265564e-1	5	2.265564e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM18
Ensembl Genes	18149	LETM2	25	4.312087e-6	7.998490e-2	3.199396e-3	1.005806e+2	2.982684e-2	3	2.982684e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	LETM2
Ensembl Genes	16431	FOXP4	26	4.406605e-6	8.173812e-2	3.143774e-3	3.858112e+1	1.036777e-1	4	1.036777e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	FOXP4
Ensembl Genes	257	IFFO2	27	4.694803e-6	8.708390e-2	3.225330e-3	3.796214e+1	1.053681e-1	4	1.053681e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	IFFO2
Ensembl Genes	12475	MRGBP	28	5.050385e-6	9.367959e-2	3.345700e-3	9.538043e+1	3.145299e-2	3	3.145299e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	MRGBP
Ensembl Genes	17932	DLGAP2	29	5.366724e-6	9.954736e-2	3.432668e-3	1.423384e+1	4.215305e-1	6	4.215305e-4	6.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DLGAP2
Ensembl Genes	11110	DOK1	30	6.497774e-6	1.205272e-1	4.017574e-3	8.763525e+1	3.423280e-2	3	3.423280e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	DOK1
Ensembl Genes	2411	DDIT4	31	1.607271e-5	2.981327e-1	9.617184e-3	6.460291e+1	4.643753e-2	3	4.643753e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	DDIT4
Ensembl Genes	2246	ZNF33B	32	1.652358e-5	3.064959e-1	9.577996e-3	1.647648e+1	3.034628e-1	5	3.034628e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	ZNF33B
Ensembl Genes	12474	NTSR1	33	2.212642e-5	4.104230e-1	1.243706e-2	5.799719e+1	5.172665e-2	3	5.172665e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	NTSR1
Ensembl Genes	15543	CDKN2AIPNL	34	2.253620e-5	4.180240e-1	1.229482e-2	5.763891e+1	5.204817e-2	3	5.204817e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	CDKN2AIPNL
Ensembl Genes	2927	CDKN1C	35	2.263602e-5	4.198755e-1	1.199644e-2	2.535370e+1	1.577679e-1	4	1.577679e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	2926	KCNQ1	36	2.370462e-5	4.396970e-1	1.221381e-2	2.505362e+1	1.596576e-1	4	1.596576e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	18532	PTP4A3	37	2.788041e-5	5.171537e-1	1.397713e-2	1.475341e+1	3.389048e-1	5	3.389048e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PTP4A3
Ensembl Genes	7658	SLC7A5	38	3.028375e-5	5.617333e-1	1.478245e-2	5.216141e+1	5.751378e-2	3	5.751378e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	SLC7A5
Ensembl Genes	6880	GNG13	39	3.756858e-5	6.968596e-1	1.786819e-2	4.849251e+1	6.186522e-2	3	6.186522e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	GNG13
Ensembl Genes	9218	FGF22	40	4.545605e-5	8.431643e-1	2.107911e-2	2.089873e+2	9.569961e-3	2	9.569961e-6	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	FGF22
Ensembl Genes	10788	EFR3B	41	4.688229e-5	8.696196e-1	2.121023e-2	4.498764e+1	6.668498e-2	3	6.668498e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	EFR3B
Ensembl Genes	17930	TDRP	42	4.761869e-5	8.832791e-1	2.103045e-2	1.316680e+1	3.797429e-1	5	3.797429e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TDRP
Ensembl Genes	17012	PRKAR1B	43	5.174855e-5	9.598839e-1	2.232288e-2	4.350627e+1	6.895558e-2	3	6.895558e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	PRKAR1B
Ensembl Genes	17919	PTPRN2	44	5.399486e-5	1.000000e+0	2.276251e-2	1.281824e+1	3.900691e-1	5	3.900691e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PTPRN2
Ensembl Genes	9219	RNF126	45	5.634166e-5	1.000000e+0	2.322403e-2	1.876479e+2	1.065826e-2	2	1.065826e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	RNF126
Ensembl Genes	17068	USP42	46	5.995817e-5	1.000000e+0	2.417748e-2	4.138606e+1	7.248818e-2	3	7.248818e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	USP42
Ensembl Genes	2814	GLRX3	47	6.664520e-5	1.000000e+0	2.630217e-2	1.225357e+1	4.080442e-1	5	4.080442e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	GLRX3
Ensembl Genes	15544	JADE2	48	6.672996e-5	1.000000e+0	2.578696e-2	3.990928e+1	7.517048e-2	3	7.517048e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	JADE2
Ensembl Genes	8111	ANKRD13B	49	6.766187e-5	1.000000e+0	2.561347e-2	1.711743e+2	1.168400e-2	2	1.168400e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	ANKRD13B
Ensembl Genes	12497	STMN3	50	6.814253e-5	1.000000e+0	2.527952e-2	1.705671e+2	1.172559e-2	2	1.172559e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	STMN3
Ensembl Genes	9192	NFATC1	51	6.972230e-5	1.000000e+0	2.535841e-2	1.893657e+1	2.112315e-1	4	2.112315e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	9245	C19orf26	52	7.965874e-5	1.000000e+0	2.841519e-2	1.577066e+2	1.268178e-2	2	1.268178e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	C19orf26
Ensembl Genes	8914	B3GNTL1	53	8.035712e-5	1.000000e+0	2.812348e-2	3.746660e+1	8.007132e-2	3	8.007132e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	B3GNTL1
Ensembl Genes	7270	RNF40	54	8.250785e-5	1.000000e+0	2.834145e-2	1.549481e+2	1.290755e-2	2	1.290755e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	RNF40
Ensembl Genes	6898	CLCN7	55	8.722177e-5	1.000000e+0	2.941594e-2	1.506846e+2	1.327276e-2	2	1.327276e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	CLCN7
Ensembl Genes	17069	CYTH3	56	9.446495e-5	1.000000e+0	3.128983e-2	3.546013e+1	8.460205e-2	3	8.460205e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	CYTH3
Ensembl Genes	6897	CCDC154	57	9.785038e-5	1.000000e+0	3.184257e-2	1.422283e+2	1.406190e-2	2	1.406190e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	CCDC154
Ensembl Genes	13356	TRIM71	58	1.038646e-4	1.000000e+0	3.321697e-2	3.433276e+1	8.738011e-2	3	8.738011e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	20130	ATP11C	59	1.054181e-4	1.000000e+0	3.314238e-2	3.415952e+1	8.782326e-2	3	8.782326e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	ATP11C
Ensembl Genes	9183	ZNF516	60	1.194776e-4	1.000000e+0	3.693650e-2	1.080595e+1	4.627079e-1	5	4.627079e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	ZNF516
Ensembl Genes	13357	CCR4	61	1.399320e-4	1.000000e+0	4.255080e-2	3.101353e+1	9.673199e-2	3	9.673199e-5	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	CCR4
Ensembl Genes	8913	ZNF750	62	1.732483e-4	1.000000e+0	5.183198e-2	2.883001e+1	1.040583e-1	3	1.040583e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	ZNF750
Ensembl Genes	10789	POMC	63	1.744652e-4	1.000000e+0	5.136754e-2	2.876104e+1	1.043078e-1	3	1.043078e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	POMC
Ensembl Genes	20073	AIFM1	64	1.847919e-4	1.000000e+0	5.355789e-2	1.033146e+2	1.935835e-2	2	1.935835e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	AIFM1
Ensembl Genes	19604	BCOR	65	1.985122e-4	1.000000e+0	5.664927e-2	9.676508e+0	5.167153e-1	5	5.167153e-4	5.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	BCOR
Ensembl Genes	9244	STK11	66	1.988005e-4	1.000000e+0	5.587198e-2	9.958407e+1	2.008353e-2	2	2.008353e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	STK11
Ensembl Genes	5128	C12orf43	67	2.073706e-4	1.000000e+0	5.741071e-2	9.749060e+1	2.051480e-2	2	2.051480e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	C12orf43
Ensembl Genes	8784	EXOC7	68	2.174388e-4	1.000000e+0	5.931283e-2	9.519110e+1	2.101037e-2	2	2.101037e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	EXOC7
Ensembl Genes	11209	ZAP70	69	2.252948e-4	1.000000e+0	6.056512e-2	2.634889e+1	1.138568e-1	3	1.138568e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	ZAP70
Ensembl Genes	3548	CDC42BPG	70	2.269273e-4	1.000000e+0	6.013249e-2	9.316562e+1	2.146715e-2	2	2.146715e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	CDC42BPG
Ensembl Genes	8834	CBX2	71	2.480028e-4	1.000000e+0	6.479160e-2	8.909003e+1	2.244920e-2	2	2.244920e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	CBX2
Ensembl Genes	18555	ZNF696	72	2.574789e-4	1.000000e+0	6.633300e-2	8.742283e+1	2.287732e-2	2	2.287732e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	ZNF696
Ensembl Genes	12458	TAF4	73	2.711029e-4	1.000000e+0	6.888613e-2	1.324575e+1	3.019838e-1	4	3.019838e-4	4.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TAF4
Ensembl Genes	2412	DNAJB12	74	2.780385e-4	1.000000e+0	6.969373e-2	2.451282e+1	1.223849e-1	3	1.223849e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	DNAJB12
Ensembl Genes	11210	TMEM131	75	3.202439e-4	1.000000e+0	7.920272e-2	2.334957e+1	1.284820e-1	3	1.284820e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	TMEM131
Ensembl Genes	6158	DYNC1H1	76	3.317190e-4	1.000000e+0	8.096126e-2	2.306820e+1	1.300491e-1	3	1.300491e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	DYNC1H1
Ensembl Genes	13557	GNAT1	77	3.356640e-4	1.000000e+0	8.086015e-2	7.648417e+1	2.614920e-2	2	2.614920e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	GNAT1
Ensembl Genes	12496	GMEB2	78	3.369994e-4	1.000000e+0	8.014105e-2	7.633114e+1	2.620163e-2	2	2.620163e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	GMEB2
Ensembl Genes	2922	TSPAN32	79	3.397587e-4	1.000000e+0	7.977448e-2	7.601783e+1	2.630962e-2	2	2.630962e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	TSPAN32
Ensembl Genes	12859	RTDR1	80	3.438868e-4	1.000000e+0	7.973445e-2	7.555615e+1	2.647038e-2	2	2.647038e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	RTDR1
Ensembl Genes	18150	FGFR1	81	3.935502e-4	1.000000e+0	9.012300e-2	2.174812e+1	1.379430e-1	3	1.379430e-4	3.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed,unnamed	FGFR1
Ensembl Genes	17022	ZFAND2A	82	4.288174e-4	1.000000e+0	9.700163e-2	6.759146e+1	2.958954e-2	2	2.958954e-5	2.000000e-3	1	7.224109e-2	1.000000e+0	1.000000e+0	1.384254e+1	7.224109e-2	1	1	7.462687e-4	1.000000e+0	unnamed,unnamed	ZFAND2A
