# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	12526	TPTE	11	3.943223e-13	7.314284e-9	6.649349e-10	1.963455e+1	6.620982e-1	13	3.310491e-4	6.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TPTE
Ensembl Genes	20247	G6PD	12	4.007725e-13	7.433929e-9	6.194941e-10	2.322587e+2	2.583327e-2	6	1.291663e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	G6PD
Ensembl Genes	8734	TMEM104	13	5.900386e-13	1.094463e-8	8.418943e-10	1.146151e+2	6.107399e-2	7	3.053699e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TMEM104
Ensembl Genes	19678	PRAF2	14	5.996950e-13	1.112374e-8	7.945530e-10	2.171143e+2	2.763522e-2	6	1.381761e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRAF2
Ensembl Genes	8735	GRIN2C	15	7.638483e-13	1.416862e-8	9.445748e-10	1.104329e+2	6.338688e-2	7	3.169344e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GRIN2C
Ensembl Genes	19544	CNKSR2	16	1.034373e-12	1.918658e-8	1.199162e-9	1.561788e+1	8.964086e-1	14	4.482043e-4	7.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CNKSR2
Ensembl Genes	4606	KRT1	17	1.351904e-12	2.507647e-8	1.475086e-9	1.894975e+2	3.166269e-2	6	1.583134e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KRT1
Ensembl Genes	2927	CDKN1C	18	1.982081e-12	3.676562e-8	2.042534e-9	3.169213e+1	3.155358e-1	10	1.577679e-4	5.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	19605	ATP6AP2	19	2.042122e-12	3.787932e-8	1.993648e-9	2.489598e+1	4.418384e-1	11	2.209192e-4	5.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ATP6AP2
Ensembl Genes	19748	FAM120C	20	2.139570e-12	3.968688e-8	1.984344e-9	4.197496e+1	2.144135e-1	9	1.072068e-4	4.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM120C
Ensembl Genes	2926	KCNQ1	21	2.225096e-12	4.127331e-8	1.965396e-9	3.131703e+1	3.193151e-1	10	1.596576e-4	5.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	17029	ELFN1	22	3.085532e-12	5.723353e-8	2.601524e-9	2.394438e+1	4.593980e-1	11	2.296990e-4	5.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	5552	ADPRHL1	23	4.437838e-12	8.231746e-8	3.579020e-9	8.569259e+1	8.168734e-2	7	4.084367e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ADPRHL1
Ensembl Genes	4605	KRT2	24	4.717643e-12	8.750756e-8	3.646148e-9	1.537038e+2	3.903613e-2	6	1.951807e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KRT2
Ensembl Genes	19523	SYAP1	25	1.371846e-11	2.544637e-7	1.017855e-8	1.285133e+2	4.668777e-2	6	2.334388e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SYAP1
Ensembl Genes	5551	GRTP1	26	3.031501e-11	5.623131e-7	2.162743e-8	6.491096e+1	1.078400e-1	7	5.392002e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GRTP1
Ensembl Genes	20072	ELF4	27	3.683367e-11	6.832277e-7	2.530473e-8	6.310553e+1	1.109253e-1	7	5.546265e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELF4
Ensembl Genes	4029	DPAGT1	28	7.237433e-11	1.342471e-6	4.794541e-8	6.183359e+2	6.468976e-3	4	3.234488e-6	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DPAGT1
Ensembl Genes	3681	LRP5	29	8.387304e-11	1.555761e-6	5.364693e-8	5.600856e+1	1.249809e-1	7	6.249045e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LRP5
Ensembl Genes	19666	HDAC6	30	8.561858e-11	1.588139e-6	5.293797e-8	1.969487e+2	2.538732e-2	5	1.269366e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	HDAC6
Ensembl Genes	12499	RTEL1-TNFRSF6B	31	9.728516e-11	1.804542e-6	5.821105e-8	1.919596e+2	2.604715e-2	5	1.302358e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	RTEL1-TNFRSF6B
Ensembl Genes	12500	TNFRSF6B	32	1.912499e-10	3.547494e-6	1.108592e-7	1.675812e+2	2.983627e-2	5	1.491814e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TNFRSF6B
Ensembl Genes	17505	TRIM4	33	2.947143e-10	5.466656e-6	1.656562e-7	1.536278e+2	3.254619e-2	5	1.627309e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TRIM4
Ensembl Genes	14370	MRFAP1	34	2.951182e-10	5.474147e-6	1.610043e-7	7.671589e+1	7.821066e-2	6	3.910533e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MRFAP1
Ensembl Genes	20225	IRAK1	35	4.450454e-10	8.255147e-6	2.358613e-7	7.158205e+1	8.381990e-2	6	4.190995e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	IRAK1
Ensembl Genes	17028	PSMG3	36	4.854054e-10	9.003785e-6	2.501051e-7	7.054145e+1	8.505638e-2	6	4.252819e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSMG3
Ensembl Genes	20224	TMEM187	37	4.936653e-10	9.156998e-6	2.474864e-7	1.384863e+2	3.610465e-2	5	1.805232e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM187
Ensembl Genes	13356	TRIM71	38	8.394654e-10	1.557124e-5	4.097696e-7	4.005488e+1	1.747602e-1	7	8.738011e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	8401	BRCA1	39	1.025803e-9	1.902762e-5	4.878877e-7	6.216946e+1	9.651042e-2	6	4.825521e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BRCA1
Ensembl Genes	11316	PAX8	40	1.033056e-9	1.916216e-5	4.790539e-7	3.885892e+1	1.801388e-1	7	9.006940e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PAX8
Ensembl Genes	7657	KLHDC4	41	1.236573e-9	2.293719e-5	5.594437e-7	3.785082e+1	1.849365e-1	7	9.246827e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KLHDC4
Ensembl Genes	13357	CCR4	42	1.682832e-9	3.121485e-5	7.432107e-7	3.618245e+1	1.934640e-1	7	9.673199e-5	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CCR4
Ensembl Genes	9194	CTDP1	43	2.010115e-9	3.728562e-5	8.671075e-7	2.502645e+1	3.196618e-1	8	1.598309e-4	4.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTDP1
Ensembl Genes	10487	ZNF331	44	2.303363e-9	4.272508e-5	9.710246e-7	5.421926e+1	1.106618e-1	6	5.533089e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF331
Ensembl Genes	11315	PSD4	45	2.367059e-9	4.390658e-5	9.757017e-7	5.396939e+1	1.111741e-1	6	5.558706e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSD4
Ensembl Genes	20030	RHOXF2B	46	3.058583e-9	5.673366e-5	1.233340e-6	5.167626e+1	1.161075e-1	6	5.805373e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	RHOXF2B
Ensembl Genes	11109	LOXL3	47	3.243866e-9	6.017047e-5	1.280223e-6	2.384855e+2	1.677251e-2	4	8.386254e-6	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	LOXL3
Ensembl Genes	20098	MOSPD1	48	4.767322e-9	8.842906e-5	1.842272e-6	3.105783e+1	2.253860e-1	7	1.126930e-4	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MOSPD1
Ensembl Genes	20029	NKAP	49	4.896050e-9	9.081683e-5	1.853405e-6	4.771354e+1	1.257505e-1	6	6.287523e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NKAP
Ensembl Genes	20168	MTM1	50	4.945420e-9	9.173260e-5	1.834652e-6	3.089085e+1	2.266043e-1	7	1.133021e-4	3.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MTM1
Ensembl Genes	77	ARHGEF16	51	7.246738e-9	1.344197e-4	2.635681e-6	2.118400e+1	3.776435e-1	8	1.888218e-4	4.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ARHGEF16
Ensembl Genes	4031	HINFP	52	8.635949e-9	1.601882e-4	3.080543e-6	1.865286e+2	2.144443e-2	4	1.072221e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HINFP
Ensembl Genes	3245	DGKZ	53	1.128295e-8	2.092874e-4	3.948820e-6	7.367472e+1	6.786589e-2	5	3.393294e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	DGKZ
Ensembl Genes	12497	STMN3	54	1.233148e-8	2.287366e-4	4.235863e-6	1.705671e+2	2.345117e-2	4	1.172559e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	STMN3
Ensembl Genes	9245	C19orf26	55	1.684748e-8	3.125039e-4	5.681889e-6	1.577066e+2	2.536356e-2	4	1.268178e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	C19orf26
Ensembl Genes	7399	KATNB1	56	1.723744e-8	3.197373e-4	5.709594e-6	6.761925e+1	7.394344e-2	5	3.697172e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	KATNB1
Ensembl Genes	7680	CDH15	57	1.729143e-8	3.207387e-4	5.626995e-6	6.757645e+1	7.399027e-2	5	3.699514e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CDH15
Ensembl Genes	7270	RNF40	58	1.807310e-8	3.352379e-4	5.779964e-6	1.549481e+2	2.581509e-2	4	1.290755e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RNF40
Ensembl Genes	20120	HTATSF1	59	2.080936e-8	3.859928e-4	6.542251e-6	1.495544e+2	2.674612e-2	4	1.337306e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HTATSF1
Ensembl Genes	7400	KIFC3	60	2.259613e-8	4.191356e-4	6.985594e-6	3.678221e+1	1.631223e-1	6	8.156117e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KIFC3
Ensembl Genes	6885	SSTR5	61	2.328853e-8	4.319789e-4	7.081622e-6	6.362117e+1	7.859020e-2	5	3.929510e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SSTR5
Ensembl Genes	16430	NCR2	62	3.357825e-8	6.228430e-4	1.004585e-5	3.437662e+1	1.745372e-1	6	8.726862e-5	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NCR2
Ensembl Genes	6887	CACNA1H	63	3.628168e-8	6.729889e-4	1.068236e-5	5.815136e+1	8.598252e-2	5	4.299126e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CACNA1H
Ensembl Genes	15673	PCDHGA11	64	4.731515e-8	8.776487e-4	1.371326e-5	4.554838e+2	6.586403e-3	3	3.293202e-6	1.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed	PCDHGA11
Ensembl Genes	20240	GDI1	65	4.840623e-8	8.978872e-4	1.381365e-5	4.520299e+2	6.636729e-3	3	3.318365e-6	1.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed	GDI1
Ensembl Genes	2876	TMEM80	66	6.544548e-8	1.213948e-3	1.839315e-5	4.087252e+2	7.339894e-3	3	3.669947e-6	1.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed	TMEM80
Ensembl Genes	8403	TMEM106A	67	8.959728e-8	1.661940e-3	2.480507e-5	4.839377e+1	1.033191e-1	5	5.165955e-5	2.500000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM106A
Ensembl Genes	16431	FOXP4	68	9.180825e-8	1.702951e-3	2.504340e-5	2.893584e+1	2.073553e-1	6	1.036777e-4	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FOXP4
Ensembl Genes	7268	PHKG2	69	1.003821e-7	1.861988e-3	2.698533e-5	1.006525e+2	3.974069e-2	4	1.987035e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PHKG2
Ensembl Genes	10489	DPRX	70	1.005329e-7	1.864785e-3	2.663978e-5	2.848814e+1	2.106139e-1	6	1.053070e-4	3.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DPRX
Ensembl Genes	10355	NOSIP	71	1.008945e-7	1.871492e-3	2.635904e-5	1.005234e+2	3.979172e-2	4	1.989586e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NOSIP
Ensembl Genes	9244	STK11	72	1.047242e-7	1.942529e-3	2.697957e-5	9.958407e+1	4.016707e-2	4	2.008353e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	STK11
Ensembl Genes	19604	BCOR	73	1.475193e-7	2.736335e-3	3.748405e-5	9.676508e+0	1.033431e+0	10	5.167153e-4	5.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BCOR
Ensembl Genes	10354	RCN3	74	1.512552e-7	2.805633e-3	3.791396e-5	9.076877e+1	4.406802e-2	4	2.203401e-5	2.000000e-3	1	1.081999e-1	1.000000e+0	1.000000e+0	9.242152e+0	1.081999e-1	1	1	4.982561e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RCN3
