# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	19748	FAM120C	11	4.519076e-15	8.382434e-11	7.620395e-12	8.394992e+1	1.072068e-1	9	1.072068e-4	9.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM120C
Ensembl Genes	20247	G6PD	12	6.284321e-15	1.165679e-10	9.713989e-12	4.645173e+2	1.291663e-2	6	1.291663e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	G6PD
Ensembl Genes	19678	PRAF2	13	9.410789e-15	1.745607e-10	1.342775e-11	4.342286e+2	1.381761e-2	6	1.381761e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRAF2
Ensembl Genes	20072	ELF4	14	2.988907e-13	5.544124e-9	3.960088e-10	1.262111e+2	5.546265e-2	7	5.546265e-5	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELF4
Ensembl Genes	19666	HDAC6	15	2.690504e-12	4.990616e-8	3.327077e-9	3.938974e+2	1.269366e-2	5	1.269366e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	HDAC6
Ensembl Genes	5552	ADPRHL1	16	6.134539e-12	1.137896e-7	7.111848e-9	1.469016e+2	4.084367e-2	6	4.084367e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ADPRHL1
Ensembl Genes	20225	IRAK1	17	7.153885e-12	1.326974e-7	7.805730e-9	1.431641e+2	4.190995e-2	6	4.190995e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	IRAK1
Ensembl Genes	20224	TMEM187	18	1.558244e-11	2.890387e-7	1.605770e-8	2.769727e+2	1.805232e-2	5	1.805232e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM187
Ensembl Genes	8401	BRCA1	19	1.657900e-11	3.075239e-7	1.618547e-8	1.243389e+2	4.825521e-2	6	4.825521e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BRCA1
Ensembl Genes	5551	GRTP1	20	3.211434e-11	5.956889e-7	2.978444e-8	1.112759e+2	5.392002e-2	6	5.392002e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GRTP1
Ensembl Genes	10487	ZNF331	21	3.745271e-11	6.947103e-7	3.308144e-8	1.084385e+2	5.533089e-2	6	5.533089e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF331
Ensembl Genes	20098	MOSPD1	22	4.066441e-11	7.542841e-7	3.428564e-8	6.211566e+1	1.126930e-1	7	1.126930e-4	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MOSPD1
Ensembl Genes	20168	MTM1	23	4.220594e-11	7.828780e-7	3.403817e-8	6.178171e+1	1.133021e-1	7	1.133021e-4	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MTM1
Ensembl Genes	17029	ELFN1	24	1.526516e-10	2.831535e-6	1.179806e-7	3.482819e+1	2.296990e-1	8	2.296990e-4	8.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	11109	LOXL3	25	2.034934e-10	3.774599e-6	1.509840e-7	4.769710e+2	8.386254e-3	4	8.386254e-6	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	LOXL3
Ensembl Genes	3245	DGKZ	26	3.608796e-10	6.693956e-6	2.574598e-7	1.473494e+2	3.393294e-2	5	3.393294e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	DGKZ
Ensembl Genes	9194	CTDP1	27	4.506149e-10	8.358456e-6	3.095724e-7	4.379629e+1	1.598309e-1	7	1.598309e-4	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTDP1
Ensembl Genes	13356	TRIM71	28	5.653381e-10	1.048646e-5	3.745163e-7	6.866551e+1	8.738011e-2	6	8.738011e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TRIM71
Ensembl Genes	14370	MRFAP1	29	7.304212e-10	1.354858e-5	4.671925e-7	1.278598e+2	3.910533e-2	5	3.910533e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	MRFAP1
Ensembl Genes	13357	CCR4	30	1.032282e-9	1.914780e-5	6.382600e-7	6.202705e+1	9.673199e-2	6	9.673199e-5	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CCR4
Ensembl Genes	7270	RNF40	31	1.137861e-9	2.110618e-5	6.808446e-7	3.098962e+2	1.290755e-2	4	1.290755e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RNF40
Ensembl Genes	20120	HTATSF1	32	1.310620e-9	2.431069e-5	7.597091e-7	2.991088e+2	1.337306e-2	4	1.337306e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HTATSF1
Ensembl Genes	10489	DPRX	33	1.705898e-9	3.164270e-5	9.588698e-7	5.697629e+1	1.053070e-1	6	1.053070e-4	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DPRX
Ensembl Genes	9192	NFATC1	34	3.034884e-9	5.629406e-5	1.655708e-6	3.313900e+1	2.112315e-1	7	2.112315e-4	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	7268	PHKG2	35	6.355180e-9	1.178822e-4	3.368064e-6	2.013050e+2	1.987035e-2	4	1.987035e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PHKG2
Ensembl Genes	3681	LRP5	36	7.465359e-9	1.384749e-4	3.846526e-6	8.001222e+1	6.249045e-2	5	6.249045e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	LRP5
Ensembl Genes	2876	TMEM80	37	8.190916e-9	1.519333e-4	4.106305e-6	8.174505e+2	3.669947e-3	3	3.669947e-6	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	TMEM80
Ensembl Genes	2927	CDKN1C	38	1.844820e-8	3.421957e-4	9.005149e-6	3.803055e+1	1.577679e-1	6	1.577679e-4	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDKN1C
Ensembl Genes	2926	KCNQ1	39	1.978253e-8	3.669461e-4	9.408876e-6	3.758043e+1	1.596576e-1	6	1.596576e-4	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KCNQ1
Ensembl Genes	20241	FAM50A	40	2.557639e-8	4.744165e-4	1.186041e-5	5.590392e+2	5.366350e-3	3	5.366350e-6	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	FAM50A
Ensembl Genes	3244	CREB3L1	41	2.622764e-8	4.864965e-4	1.186577e-5	6.204597e+1	8.058541e-2	5	8.058541e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CREB3L1
Ensembl Genes	19628	JADE3	42	2.904357e-8	5.387292e-4	1.282689e-5	6.077632e+1	8.226888e-2	5	8.226888e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	JADE3
Ensembl Genes	19751	FGD1	43	2.978166e-8	5.524200e-4	1.284698e-5	1.365636e+2	2.929038e-2	4	2.929038e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	FGD1
Ensembl Genes	19786	MSN	44	3.330274e-8	6.177325e-4	1.403938e-5	3.438343e+1	1.745026e-1	6	1.745026e-4	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MSN
Ensembl Genes	8734	TMEM104	45	3.514982e-8	6.519940e-4	1.448876e-5	1.309887e+2	3.053699e-2	4	3.053699e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TMEM104
Ensembl Genes	14369	MAN2B2	46	3.772170e-8	6.996998e-4	1.521087e-5	5.763736e+1	8.674929e-2	5	8.674929e-5	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	MAN2B2
Ensembl Genes	8735	GRIN2C	47	4.074701e-8	7.558163e-4	1.608120e-5	1.262091e+2	3.169344e-2	4	3.169344e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	GRIN2C
Ensembl Genes	11110	DOK1	48	5.534905e-8	1.026670e-3	2.138895e-5	1.168470e+2	3.423280e-2	4	3.423280e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DOK1
Ensembl Genes	12526	TPTE	49	6.353708e-8	1.178549e-3	2.405203e-5	2.114490e+1	3.310491e-1	7	3.310491e-4	7.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TPTE
Ensembl Genes	7680	CDH15	50	7.532933e-8	1.397284e-3	2.794567e-5	1.081223e+2	3.699514e-2	4	3.699514e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	CDH15
Ensembl Genes	19604	BCOR	51	7.779552e-8	1.443029e-3	2.829469e-5	1.548241e+1	5.167153e-1	8	5.167153e-4	8.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	BCOR
Ensembl Genes	6885	SSTR5	52	9.570712e-8	1.775271e-3	3.413983e-5	1.017939e+2	3.929510e-2	4	3.929510e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SSTR5
Ensembl Genes	20236	RPL10	53	1.286601e-7	2.386516e-3	4.502861e-5	3.259559e+2	9.203700e-3	3	9.203700e-6	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	RPL10
Ensembl Genes	17028	PSMG3	54	1.309728e-7	2.429414e-3	4.498916e-5	9.405526e+1	4.252819e-2	4	4.252819e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PSMG3
Ensembl Genes	19359	SNAPC4	55	1.382930e-7	2.565197e-3	4.663994e-5	3.181869e+2	9.428419e-3	3	9.428419e-6	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	SNAPC4
Ensembl Genes	19358	CARD9	56	1.718281e-7	3.187239e-3	5.691499e-5	2.959200e+2	1.013787e-2	3	1.013787e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	CARD9
Ensembl Genes	8403	TMEM106A	57	2.830875e-7	5.250990e-3	9.212263e-5	7.743003e+1	5.165955e-2	4	5.165955e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TMEM106A
Ensembl Genes	20030	RHOXF2B	58	4.491902e-7	8.332029e-3	1.436557e-4	6.890169e+1	5.805373e-2	4	5.805373e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RHOXF2B
Ensembl Genes	20018	SLC25A5	59	4.862652e-7	9.019733e-3	1.528768e-4	6.753323e+1	5.923010e-2	4	5.923010e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SLC25A5
Ensembl Genes	19948	TMSB15B	60	5.532172e-7	1.026163e-2	1.710271e-4	6.536454e+1	6.119526e-2	4	6.119526e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TMSB15B
Ensembl Genes	14367	WFS1	61	5.558936e-7	1.031127e-2	1.690372e-4	6.528475e+1	6.127005e-2	4	6.127005e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	WFS1
Ensembl Genes	19947	RAB9B	62	6.142730e-7	1.139415e-2	1.837766e-4	6.365520e+1	6.283854e-2	4	6.283854e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RAB9B
Ensembl Genes	20029	NKAP	63	6.156912e-7	1.142046e-2	1.812771e-4	6.361805e+1	6.287523e-2	4	6.287523e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	NKAP
Ensembl Genes	7679	ACSF3	64	6.810335e-7	1.263249e-2	1.973827e-4	6.201383e+1	6.450174e-2	4	6.450174e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ACSF3
Ensembl Genes	8404	ARL4D	65	7.868647e-7	1.459555e-2	2.245470e-4	5.978582e+1	6.690550e-2	4	6.690550e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ARL4D
Ensembl Genes	1805	CD34	66	1.057272e-6	1.961134e-2	2.971415e-4	2.918172e+1	1.713402e-1	5	1.713402e-4	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CD34
Ensembl Genes	20073	AIFM1	67	1.188136e-6	2.203873e-2	3.289363e-4	1.549719e+2	1.935835e-2	3	1.935835e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	AIFM1
Ensembl Genes	2252	HNRNPF	68	1.469891e-6	2.726501e-2	4.009560e-4	1.443085e+2	2.078879e-2	3	2.078879e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	HNRNPF
Ensembl Genes	8914	B3GNTL1	69	1.597407e-6	2.963030e-2	4.294247e-4	4.995547e+1	8.007132e-2	4	8.007132e-5	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	B3GNTL1
Ensembl Genes	17568	SH2B2	70	1.675250e-6	3.107421e-2	4.439173e-4	2.654052e+1	1.883912e-1	5	1.883912e-4	5.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SH2B2
Ensembl Genes	2875	DEAF1	71	1.682600e-6	3.121055e-2	4.395852e-4	1.379185e+2	2.175198e-2	3	2.175198e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	DEAF1
Ensembl Genes	19819	ZMYM3	72	1.693189e-6	3.140696e-2	4.362078e-4	1.376288e+2	2.179776e-2	3	2.179776e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	ZMYM3
Ensembl Genes	6956	PRSS27	73	1.816157e-6	3.368790e-2	4.614780e-4	1.344324e+2	2.231605e-2	3	2.231605e-5	3.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed	PRSS27
Ensembl Genes	17936	MYOM2	74	2.724911e-6	5.054437e-2	6.830321e-4	1.604328e+1	3.739883e-1	6	3.739883e-4	6.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MYOM2
Ensembl Genes	7804	RNF167	75	3.734543e-6	6.927204e-2	9.236272e-4	7.307749e+2	2.736821e-3	2	2.736821e-6	2.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed	RNF167
Ensembl Genes	19752	GNL3L	76	4.372717e-6	8.110953e-2	1.067231e-3	3.865722e+1	1.034736e-1	4	1.034736e-4	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	GNL3L
Ensembl Genes	8913	ZNF750	77	4.470316e-6	8.291989e-2	1.076882e-3	3.844001e+1	1.040583e-1	4	1.040583e-4	4.000000e-3	1	5.385735e-2	1.000000e+0	1.000000e+0	1.856757e+1	5.385735e-2	1	1	1.001001e-3	1.000000e+0	unnamed,unnamed,unnamed,unnamed	ZNF750
