# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	13418	KLHL40	13	1.715910e-12	3.182841e-8	2.448340e-9	1.820814e+2	3.295229e-2	6	1.647614e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KLHL40
Ensembl Genes	10295	CYTH2	14	1.948425e-12	3.614134e-8	2.581524e-9	1.782476e+2	3.366104e-2	6	1.683052e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CYTH2
Ensembl Genes	8502	HOXB5	15	3.283241e-12	6.090084e-8	4.060056e-9	3.788662e+2	1.319727e-2	5	6.598635e-6	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	HOXB5
Ensembl Genes	1136	HIST2H3PS2	16	3.669533e-12	6.806617e-8	4.254135e-9	2.355524e+1	4.669874e-1	11	2.334937e-4	5.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	HIST2H3PS2
Ensembl Genes	1135	NBPF16	17	1.044194e-11	1.936875e-7	1.139339e-8	2.133309e+1	5.156309e-1	11	2.578154e-4	5.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NBPF16
Ensembl Genes	10296	LMTK3	18	3.210589e-11	5.955322e-7	3.308512e-8	1.114189e+2	5.385082e-2	6	2.692541e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LMTK3
Ensembl Genes	10396	SHANK1	19	3.697745e-11	6.858947e-7	3.609972e-8	1.088062e+2	5.514392e-2	6	2.757196e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SHANK1
Ensembl Genes	13417	ZBTB47	20	3.701094e-11	6.865159e-7	3.432580e-8	1.087897e+2	5.515230e-2	6	2.757615e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZBTB47
Ensembl Genes	19153	LHX6	21	1.105132e-10	2.049909e-6	9.761473e-8	9.051465e+1	6.628761e-2	6	3.314381e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LHX6
Ensembl Genes	2861	PKP3	22	2.023542e-10	3.753468e-6	1.706122e-7	1.656909e+2	3.017667e-2	5	1.508834e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PKP3
Ensembl Genes	2931	NAP1L4	23	4.923982e-10	9.133494e-6	3.971084e-7	7.037143e+1	8.526188e-2	6	4.263094e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NAP1L4
Ensembl Genes	539	POU3F1	24	8.174909e-10	1.516364e-5	6.318183e-7	1.692942e+1	5.906878e-1	10	2.953439e-4	5.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	POU3F1
Ensembl Genes	10688	FAM150B	25	8.216691e-10	1.524114e-5	6.096456e-7	2.809555e+1	2.847426e-1	8	1.423713e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM150B
Ensembl Genes	12364	SLC35C2	26	1.604420e-9	2.976039e-5	1.144630e-6	5.764123e+1	1.040922e-1	6	5.204608e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC35C2
Ensembl Genes	10394	SYT3	27	2.442019e-9	4.529701e-5	1.677667e-6	5.368519e+1	1.117627e-1	6	5.588133e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SYT3
Ensembl Genes	11017	MEIS1	28	2.547927e-9	4.726150e-5	1.687911e-6	9.512761e+0	1.366585e+0	13	6.832927e-4	6.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MEIS1
Ensembl Genes	11018	ETAA1	29	3.307546e-9	6.135167e-5	2.115575e-6	1.056119e+1	1.136236e+0	12	5.681180e-4	6.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ETAA1
Ensembl Genes	8575	DGKE	30	5.490600e-9	1.018451e-4	3.394838e-6	8.522007e+1	5.867162e-2	5	2.933581e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	DGKE
Ensembl Genes	18149	LETM2	31	5.960894e-9	1.105686e-4	3.566730e-6	8.381713e+1	5.965368e-2	5	2.982684e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	LETM2
Ensembl Genes	10788	EFR3B	32	6.923324e-9	1.284207e-4	4.013148e-6	4.498764e+1	1.333700e-1	6	6.668498e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	EFR3B
Ensembl Genes	17930	TDRP	33	8.672037e-9	1.608576e-4	4.874473e-6	1.316680e+1	7.594858e-1	10	3.797429e-4	5.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TDRP
Ensembl Genes	9192	NFATC1	34	1.708589e-8	3.169262e-4	9.321358e-6	1.893657e+1	4.224629e-1	8	2.112315e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	17932	DLGAP2	35	2.284968e-8	4.238387e-4	1.210968e-5	1.186154e+1	8.430610e-1	10	4.215305e-4	5.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DLGAP2
Ensembl Genes	12363	CDH22	36	2.856544e-8	5.298603e-4	1.471834e-5	3.533941e+1	1.697821e-1	6	8.489107e-5	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CDH22
Ensembl Genes	8576	TRIM25	37	3.366355e-8	6.244252e-4	1.687636e-5	5.904169e+1	8.468592e-2	5	4.234296e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TRIM25
Ensembl Genes	5467	POU4F1	38	7.418046e-8	1.375973e-3	3.620983e-5	1.560571e+1	5.126330e-1	8	2.563165e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	POU4F1
Ensembl Genes	12214	PIGU	39	1.009072e-7	1.871728e-3	4.799302e-5	4.723694e+1	1.058494e-1	5	5.292468e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PIGU
Ensembl Genes	12213	MAP1LC3A	40	1.269142e-7	2.354131e-3	5.885329e-5	4.508163e+1	1.109099e-1	5	5.545496e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	MAP1LC3A
Ensembl Genes	2933	CARS	41	1.629853e-7	3.023214e-3	7.373693e-5	4.284047e+1	1.167121e-1	5	5.835604e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	CARS
Ensembl Genes	2814	GLRX3	42	2.097282e-7	3.890248e-3	9.262496e-5	1.102822e+1	8.160884e-1	9	4.080442e-4	4.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	GLRX3
Ensembl Genes	9242	GPX4	43	2.906511e-7	5.391287e-3	1.253788e-4	7.697282e+1	5.196639e-2	4	2.598320e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	GPX4
Ensembl Genes	5466	EDNRB	44	3.519646e-7	6.528591e-3	1.483771e-4	1.267966e+1	6.309317e-1	8	3.154659e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	EDNRB
Ensembl Genes	8372	HSD17B1	45	4.484928e-7	8.319093e-3	1.848687e-4	2.148268e+2	1.396474e-2	3	6.982370e-6	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	HSD17B1
Ensembl Genes	8516	B4GALNT2	46	4.642520e-7	8.611410e-3	1.872046e-4	3.458827e+1	1.445577e-1	5	7.227884e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	B4GALNT2
Ensembl Genes	5216	FBRSL1	47	4.813287e-7	8.928166e-3	1.899610e-4	2.174118e+1	2.759740e-1	6	1.379870e-4	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FBRSL1
Ensembl Genes	17208	TBX20	48	5.344645e-7	9.913782e-3	2.065371e-4	1.538142e+1	4.550944e-1	7	2.275472e-4	3.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TBX20
Ensembl Genes	18532	PTP4A3	49	5.992515e-7	1.111552e-2	2.268473e-4	1.180272e+1	6.778096e-1	8	3.389048e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PTP4A3
Ensembl Genes	18534	TSNARE1	50	7.049133e-7	1.307544e-2	2.615087e-4	1.154646e+1	6.928529e-1	8	3.464264e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TSNARE1
Ensembl Genes	1051	SIKE1	51	7.537047e-7	1.398047e-2	2.741268e-4	6.048597e+1	6.613104e-2	4	3.306552e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SIKE1
Ensembl Genes	76	PRDM16	52	7.549610e-7	1.400377e-2	2.693033e-4	2.010579e+1	2.984215e-1	6	1.492107e-4	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PRDM16
Ensembl Genes	17558	VGF	53	7.642775e-7	1.417658e-2	2.674827e-4	1.797330e+2	1.669143e-2	3	8.345713e-6	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	VGF
Ensembl Genes	9243	SBNO2	54	7.918860e-7	1.468869e-2	2.720128e-4	5.973340e+1	6.696421e-2	4	3.348211e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SBNO2
Ensembl Genes	471	HPCA	55	8.296333e-7	1.538887e-2	2.797976e-4	1.748635e+2	1.715624e-2	3	8.578121e-6	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	HPCA
Ensembl Genes	14319	NKX1-1	56	1.021108e-6	1.894053e-2	3.382238e-4	2.941971e+1	1.699541e-1	5	8.497705e-5	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	NKX1-1
Ensembl Genes	13189	PANX2	57	1.135590e-6	2.106406e-2	3.695449e-4	5.451591e+1	7.337308e-2	4	3.668654e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PANX2
Ensembl Genes	14381	PSAPL1	58	1.301109e-6	2.413427e-2	4.161081e-4	1.343556e+1	5.210053e-1	7	2.605026e-4	3.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSAPL1
Ensembl Genes	490	DLGAP3	59	1.894087e-6	3.513342e-2	5.954817e-4	4.787387e+1	8.355289e-2	4	4.177645e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DLGAP3
Ensembl Genes	8501	HOXB4	60	2.201767e-6	4.084058e-2	6.806763e-4	1.260914e+2	2.379227e-2	3	1.189614e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	HOXB4
Ensembl Genes	2827	TTC40	61	2.473363e-6	4.587841e-2	7.521051e-4	2.451028e+1	2.039961e-1	5	1.019980e-4	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TTC40
Ensembl Genes	17557	AP1S1	62	2.712303e-6	5.031051e-2	8.114598e-4	1.175736e+2	2.551594e-2	3	1.275797e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	AP1S1
Ensembl Genes	12393	PTPN1	63	2.732736e-6	5.068952e-2	8.045956e-4	1.605380e+1	3.737433e-1	6	1.868716e-4	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PTPN1
Ensembl Genes	77	ARHGEF16	64	2.898757e-6	5.376904e-2	8.401413e-4	1.588800e+1	3.776435e-1	6	1.888218e-4	3.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ARHGEF16
Ensembl Genes	489	SMIM12	65	3.018413e-6	5.598854e-2	8.613622e-4	4.252012e+1	9.407310e-2	4	4.703655e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SMIM12
Ensembl Genes	7673	GALNS	66	5.065497e-6	9.395990e-2	1.423635e-3	9.533170e+1	3.146907e-2	3	1.573454e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	GALNS
Ensembl Genes	11390	MZT2A	67	5.649226e-6	1.047875e-1	1.563992e-3	1.071688e+1	6.531751e-1	7	3.265875e-4	3.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MZT2A
Ensembl Genes	7672	APRT	68	6.080966e-6	1.127958e-1	1.658762e-3	8.965437e+1	3.346184e-2	3	1.673092e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	APRT
Ensembl Genes	6345	LTK	69	6.276487e-6	1.164226e-1	1.687283e-3	8.870567e+1	3.381971e-2	3	1.690986e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	LTK
Ensembl Genes	17978	SOX7	70	6.737723e-6	1.249780e-1	1.785400e-3	3.463872e+1	1.154777e-1	4	5.773885e-5	2.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	SOX7
Ensembl Genes	18673	NFIB	71	7.789651e-6	1.444902e-1	2.035074e-3	8.300966e+0	9.637433e-1	8	4.818716e-4	4.000000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFIB
Ensembl Genes	6615	STRA6	72	1.001336e-5	1.857378e-1	2.579692e-3	7.580670e+1	3.957434e-2	3	1.978717e-5	1.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed	STRA6
Ensembl Genes	18150	FGFR1	73	1.054441e-5	1.955883e-1	2.679291e-3	1.812343e+1	2.758859e-1	5	1.379430e-4	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	FGFR1
Ensembl Genes	2826	NKX6-2	74	1.161216e-5	2.153940e-1	2.910729e-3	1.776062e+1	2.815217e-1	5	1.407609e-4	2.500000e-3	1	1.146153e-1	1.000000e+0	1.000000e+0	8.724835e+0	1.146153e-1	1	1	4.703669e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	NKX6-2
