# GREAT version 4.0.4	Species assembly: hg19	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	9194	CTDP1	11	1.942085e-13	3.602373e-9	3.274885e-10	2.502645e+1	4.794927e-1	12	1.598309e-4	4.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CTDP1
Ensembl Genes	20244	UBL4A	12	2.340370e-13	4.341152e-9	3.617627e-10	6.433179e+2	7.772208e-3	5	2.590736e-6	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	UBL4A
Ensembl Genes	12526	TPTE	13	2.641397e-13	4.899527e-9	3.768867e-10	1.510350e+1	9.931472e-1	15	3.310491e-4	5.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TPTE
Ensembl Genes	15077	ZDHHC11	14	1.034006e-12	1.917978e-8	1.369984e-9	6.595440e+1	1.212959e-1	8	4.043198e-5	2.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZDHHC11
Ensembl Genes	10789	POMC	15	1.841207e-12	3.415255e-8	2.276837e-9	3.195671e+1	3.129234e-1	10	1.043078e-4	3.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	POMC
Ensembl Genes	9192	NFATC1	16	4.786916e-12	8.879250e-8	5.549532e-9	1.893657e+1	6.336944e-1	12	2.112315e-4	4.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NFATC1
Ensembl Genes	15076	ZDHHC11B	17	8.691082e-12	1.612109e-7	9.482993e-9	5.033455e+1	1.589366e-1	8	5.297885e-5	2.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZDHHC11B
Ensembl Genes	10689	TMEM18	18	1.063595e-11	1.972862e-7	1.096035e-8	1.765565e+1	6.796692e-1	12	2.265564e-4	4.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TMEM18
Ensembl Genes	10295	CYTH2	19	2.193098e-11	4.067977e-7	2.141041e-8	1.188317e+2	5.049157e-2	6	1.683052e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CYTH2
Ensembl Genes	13166	PPARA	20	2.278672e-11	4.226709e-7	2.113354e-8	3.208186e+1	2.805323e-1	9	9.351078e-5	3.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PPARA
Ensembl Genes	9183	ZNF516	21	2.777934e-11	5.152790e-7	2.453709e-8	1.080595e+1	1.388124e+0	15	4.627079e-4	5.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF516
Ensembl Genes	20245	SLC10A3	22	1.122876e-10	2.082823e-6	9.467376e-8	1.865700e+2	2.679960e-2	5	8.933198e-6	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SLC10A3
Ensembl Genes	9187	ZNF236	23	1.443859e-10	2.678214e-6	1.164441e-7	1.661172e+1	6.621831e-1	11	2.207277e-4	3.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF236
Ensembl Genes	17029	ELFN1	24	2.183837e-10	4.050799e-6	1.687833e-7	1.596292e+1	6.890970e-1	11	2.296990e-4	3.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELFN1
Ensembl Genes	10296	LMTK3	25	3.582684e-10	6.645521e-6	2.658208e-7	7.427928e+1	8.077623e-2	6	2.692541e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LMTK3
Ensembl Genes	4029	DPAGT1	26	3.658144e-10	6.785491e-6	2.609804e-7	4.122239e+2	9.703464e-3	4	3.234488e-6	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	DPAGT1
Ensembl Genes	15673	PCDHGA11	27	3.930527e-10	7.290735e-6	2.700272e-7	4.048745e+2	9.879605e-3	4	3.293202e-6	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PCDHGA11
Ensembl Genes	20234	FLNA	28	4.326062e-10	8.024412e-6	2.865862e-7	7.195466e+1	8.338584e-2	6	2.779528e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FLNA
Ensembl Genes	20072	ELF4	29	6.016872e-10	1.116070e-5	3.848516e-7	4.207036e+1	1.663879e-1	7	5.546265e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ELF4
Ensembl Genes	11315	PSD4	30	6.110005e-10	1.133345e-5	3.777816e-7	4.197619e+1	1.667612e-1	7	5.558706e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PSD4
Ensembl Genes	19666	HDAC6	31	6.444044e-10	1.195306e-5	3.855825e-7	1.312991e+2	3.808099e-2	5	1.269366e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	HDAC6
Ensembl Genes	10688	FAM150B	32	8.785944e-10	1.629705e-5	5.092827e-7	2.107166e+1	4.271139e-1	9	1.423713e-4	3.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FAM150B
Ensembl Genes	19678	PRAF2	33	9.821345e-10	1.821761e-5	5.520489e-7	1.206190e+2	4.145282e-2	5	1.381761e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	PRAF2
Ensembl Genes	3681	LRP5	34	1.361722e-9	2.525858e-5	7.428995e-7	3.733904e+1	1.874714e-1	7	6.249045e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	LRP5
Ensembl Genes	17505	TRIM4	35	2.211558e-9	4.102219e-5	1.172063e-6	1.024186e+2	4.881928e-2	5	1.627309e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TRIM4
Ensembl Genes	14370	MRFAP1	36	3.259111e-9	6.045325e-5	1.679257e-6	5.114393e+1	1.173160e-1	6	3.910533e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MRFAP1
Ensembl Genes	6885	SSTR5	37	3.353535e-9	6.220472e-5	1.681209e-6	5.089693e+1	1.178853e-1	6	3.929510e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SSTR5
Ensembl Genes	11018	ETAA1	38	4.008779e-9	7.435884e-5	1.956812e-6	8.214256e+0	1.704354e+0	14	5.681180e-4	4.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ETAA1
Ensembl Genes	2931	NAP1L4	39	5.421407e-9	1.005617e-4	2.578505e-6	4.691429e+1	1.278928e-1	6	4.263094e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NAP1L4
Ensembl Genes	6887	CACNA1H	40	5.696957e-9	1.056729e-4	2.641821e-6	4.652109e+1	1.289738e-1	6	4.299126e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CACNA1H
Ensembl Genes	8502	HOXB5	41	6.285720e-9	1.165938e-4	2.843752e-6	2.020620e+2	1.979591e-2	4	6.598635e-6	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HOXB5
Ensembl Genes	20235	EMD	42	6.463989e-9	1.199005e-4	2.854775e-6	2.006486e+2	1.993535e-2	4	6.645117e-6	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	EMD
Ensembl Genes	17932	DLGAP2	43	1.072273e-8	1.988959e-4	4.625486e-6	9.489230e+0	1.264592e+0	12	4.215305e-4	4.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	DLGAP2
Ensembl Genes	19523	SYAP1	44	1.319958e-8	2.448390e-4	5.564523e-6	7.139629e+1	7.003165e-2	5	2.334388e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SYAP1
Ensembl Genes	11316	PAX8	45	1.637441e-8	3.037289e-4	6.749532e-6	2.590595e+1	2.702082e-1	7	9.006940e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	PAX8
Ensembl Genes	7657	KLHDC4	46	1.955941e-8	3.628075e-4	7.887119e-6	2.523388e+1	2.774048e-1	7	9.246827e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	KLHDC4
Ensembl Genes	7654	JPH3	47	2.127896e-8	3.947034e-4	8.397945e-6	2.492117e+1	2.808857e-1	7	9.362856e-5	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	JPH3
Ensembl Genes	10487	ZNF331	48	2.508714e-8	4.653414e-4	9.694612e-6	3.614617e+1	1.659927e-1	6	5.533089e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ZNF331
Ensembl Genes	2933	CARS	49	3.426088e-8	6.355051e-4	1.296949e-5	3.427237e+1	1.750681e-1	6	5.835604e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	CARS
Ensembl Genes	17930	TDRP	50	3.659049e-8	6.787170e-4	1.357434e-5	9.655656e+0	1.139229e+0	11	3.797429e-4	3.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TDRP
Ensembl Genes	19434	MT-CO2	51	4.125462e-8	7.652319e-4	1.500455e-5	4.768915e+2	6.290739e-3	3	2.096913e-6	1.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed	MT-CO2
Ensembl Genes	19433	MT-CO1	51	4.125462e-8	7.652319e-4	1.500455e-5	4.768915e+2	6.290739e-3	3	2.096913e-6	1.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed	MT-CO1
Ensembl Genes	4031	HINFP	53	4.338982e-8	8.048378e-4	1.518562e-5	1.243524e+2	3.216664e-2	4	1.072221e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	HINFP
Ensembl Genes	13163	WNT7B	54	5.781675e-8	1.072443e-3	1.986005e-5	1.613778e+1	4.957312e-1	8	1.652437e-4	2.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	WNT7B
Ensembl Genes	3245	DGKZ	55	8.343490e-8	1.547634e-3	2.813880e-5	4.911648e+1	1.017988e-1	5	3.393294e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	DGKZ
Ensembl Genes	8794	CYGB	56	8.648258e-8	1.604165e-3	2.864581e-5	1.045299e+2	3.826656e-2	4	1.275552e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	CYGB
Ensembl Genes	11390	MZT2A	57	9.137353e-8	1.694888e-3	2.973487e-5	1.020655e+1	9.797626e-1	10	3.265875e-4	3.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MZT2A
Ensembl Genes	12499	RTEL1-TNFRSF6B	58	9.392435e-8	1.742203e-3	3.003798e-5	1.023784e+2	3.907073e-2	4	1.302358e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	RTEL1-TNFRSF6B
Ensembl Genes	538	UTP11L	59	1.018869e-7	1.889900e-3	3.203221e-5	1.003006e+2	3.988014e-2	4	1.329338e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	UTP11L
Ensembl Genes	12500	TNFRSF6B	60	1.609705e-7	2.985842e-3	4.976403e-5	8.937666e+1	4.475441e-2	4	1.491814e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	TNFRSF6B
Ensembl Genes	2861	PKP3	61	1.683745e-7	3.123179e-3	5.119965e-5	8.836848e+1	4.526501e-2	4	1.508834e-5	1.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed	PKP3
Ensembl Genes	2876	TMEM80	62	2.203819e-7	4.087864e-3	6.593329e-5	2.724835e+2	1.100984e-2	3	3.669947e-6	1.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed	TMEM80
Ensembl Genes	18523	TRAPPC9	63	2.419681e-7	4.488266e-3	7.124232e-5	1.334007e+1	5.996972e-1	8	1.998991e-4	2.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	TRAPPC9
Ensembl Genes	18529	SLC45A4	64	2.608799e-7	4.839061e-3	7.561033e-5	2.418232e+1	2.481151e-1	6	8.270504e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	SLC45A4
Ensembl Genes	11017	MEIS1	65	2.678263e-7	4.967910e-3	7.642939e-5	6.341841e+0	2.049878e+0	13	6.832927e-4	4.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	MEIS1
Ensembl Genes	5216	FBRSL1	66	2.862543e-7	5.309731e-3	8.045047e-5	1.690981e+1	4.139610e-1	7	1.379870e-4	2.333333e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	FBRSL1
Ensembl Genes	14319	NKX1-1	67	3.051671e-7	5.660545e-3	8.448574e-5	2.353577e+1	2.549311e-1	6	8.497705e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	NKX1-1
Ensembl Genes	14384	ABLIM2	68	3.537205e-7	6.561162e-3	9.648767e-5	2.294218e+1	2.615270e-1	6	8.717566e-5	2.000000e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed,unnamed	ABLIM2
Ensembl Genes	8401	BRCA1	69	4.682547e-7	8.685656e-3	1.258791e-4	3.453859e+1	1.447656e-1	5	4.825521e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	BRCA1
Ensembl Genes	8403	TMEM106A	70	6.528858e-7	1.211038e-2	1.730054e-4	3.226251e+1	1.549786e-1	5	5.165955e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	TMEM106A
Ensembl Genes	12364	SLC35C2	71	6.770284e-7	1.255820e-2	1.768761e-4	3.202291e+1	1.561382e-1	5	5.204608e-5	1.666667e-3	1	1.574748e-1	1.000000e+0	1.000000e+0	6.350223e+0	1.574748e-1	1	1	3.423485e-4	1.000000e+0	unnamed,unnamed,unnamed,unnamed,unnamed	SLC35C2
