,Chr,Start,End,Pearson Correlation,Pearson P-value,Spearman Correlation,Spearman P-value,Kendall Correlation,Kendall P-value
17,chr10,42396168,42396169,-0.3211230137334675,1.775530223250179e-07,-0.4380797395959037,2.74853972486473e-13,-0.29602098106733904,6.3212585725386385e-12
18,chr10,42597796,42597797,-0.31555718171686054,2.960313444546595e-07,-0.4994072994226127,2.2983306639791382e-17,-0.34172359797074137,3.428069896630886e-15
19,chr10,42597806,42597807,-0.3120987524653305,4.046060952168871e-07,-0.48403743064937654,2.892435855021874e-16,-0.33111657584208787,2.2565113926506065e-14
20,chr10,42599664,42599665,0.10377455365865952,0.0995763719260662,-0.05425461877317548,0.390157241184957,-0.029255747462735637,0.49517919827719636
21,chr18,44544982,44544983,0.3195056405754584,2.0620806114487114e-07,0.3339685949629775,5.243025566679852e-08,0.22093578991923732,2.520098080564259e-07
22,chr19,27732041,27732042,-0.16168870647742245,0.009993528120416626,-0.07066875103479096,0.26276076776039387,-0.04227226020205827,0.32974025184520195
23,chr19,27732222,27732223,-0.4374317401724012,3.005884984251114e-13,-0.45692349800550786,1.8703204332052626e-14,-0.31042195133538597,4.695889563695528e-13
24,chr19,27732272,27732273,-0.144001815892515,0.02195759534811849,-0.1948511546444101,0.0018466361092407313,-0.1271816778646114,0.003014067245460227
25,chr19,27733911,27733912,-0.3793785274337609,4.395023411646187e-10,-0.42113660103331757,2.683575201668477e-12,-0.2826989871021369,4.1874671785158456e-11
26,chr19,27738478,27738479,-0.2057219074938885,0.000997333478698847,-0.011099117156289598,0.8605505000418725,-0.012907751653833259,0.7653260700327844
27,chr19,27738487,27738488,-0.11290454926816906,0.07302088854972708,0.09047735360375893,0.15130175861551556,0.06071950595486297,0.1575392384825054
28,chr6,58778206,58778207,0.31281573785656813,3.793516646817586e-07,0.3090544889836065,5.30956573605999e-07,0.21876057084651077,4.4459591157263137e-07
29,chr6,58778338,58778339,0.08974057275522877,0.15467360467663926,0.07319075245763831,0.24606442953760546,0.05681423839264989,0.1840879672176995
30,chr6,58778509,58778510,0.10674970028257666,0.09019033762359392,0.08886528436344335,0.15875270188746046,0.06814644960782607,0.11114698001116481
31,chr6,58778762,58778763,-0.30056537079270135,1.1149214090690522e-06,-0.41980317017561375,3.193577508319191e-12,-0.28279321560511583,1.3131849490720123e-10
32,chr6,58778820,58778821,0.3203839860442373,1.9013656366208416e-07,0.38804462555302943,1.6164022367630582e-10,0.2640314138171796,8.395460526703708e-10
33,chr7,61968888,61968889,0.18198405819382496,0.0036773122146462264,0.18096903842071596,0.0038755358278478006,0.1323982393430774,0.0019515919882949523
34,chr7,61968997,61968998,-0.009300256163496726,0.8829739484617569,-0.009171486017260913,0.8845829151951814,-0.00047795675938290647,0.9910985710128398
35,chr7,61969078,61969079,0.26453952487519183,2.0159775563281685e-05,0.2489578425697329,6.240606090949437e-05,0.17566357556486084,3.974054062498722e-05
36,chr7,61969337,61969338,-0.1631485294531556,0.009332526600072508,-0.059777317456415555,0.343661648367519,-0.04162661719209978,0.33378639323647596
37,chr7,61969485,61969486,-0.16682795432290323,0.007835414078486527,-0.02245775471056954,0.7222237416972244,-0.015335569488673397,0.7230698521816685
38,chr7,61970440,61970441,0.19073149000306924,0.0023131828852895543,0.18664430081314565,0.0028797469089841253,0.1364568814638281,0.0014131056391573245
39,chr7,61970479,61970480,-0.03968189799755352,0.529806664750776,0.03027393946887935,0.6317523930618179,0.017192575117519593,0.6884778257223354
40,chr18,44551719,44551720,0.3669302770480357,1.7579738463905768e-09,0.3906064579554841,1.1958575848472843e-10,0.26086758531643556,1.1272656702272637e-09
41,chr10,42599733,42599734,-0.06260146617136376,0.32130509167629534,0.07380343902908369,0.24212242765358238,0.048070164894804396,0.2637941716081802
42,chr21,9826863,9826864,0.20584618681491046,0.0009901529343120225,0.1960983504796071,0.0017233784373592664,0.12569890402093178,0.003268241230579356
43,chr21,9826885,9826886,0.2450283858343105,8.205480513976536e-05,0.24001356632426107,0.0001156124072122144,0.1573321940110017,0.00023206497573910126
44,chr6,58776959,58776960,-0.13982415346041038,0.026150985487858464,-0.06258484110428048,0.3214338727395018,-0.04106766663255328,0.3394636712483222
45,chr6,58778169,58778170,0.03334355614789325,0.5975810970052043,-0.015276875130033195,0.808931739139334,-0.0025140529563653625,0.9531470762081764
46,chr10,42385334,42385335,-0.3586264315852668,4.291209323171976e-09,-0.44536812347257,9.912271332898164e-14,-0.30655135023982133,1.080581856001805e-12
47,chr10,42387705,42387706,-0.02395687649274025,0.7045208654300095,0.04194713743445224,0.5065632909880746,0.027638066468617262,0.5198937625906315
48,chr10,42387747,42387748,0.14226134593809175,0.02362814243395793,-0.03392268916418645,0.591228898254381,-0.02387882647295175,0.5783987977220137
49,chr10,42599586,42599587,-0.32288180665038213,1.507423843310699e-07,-0.431372168260716,6.878330826821287e-13,-0.2961246333006695,9.407284118303456e-12
50,chr10,42600194,42600195,-0.5101089598476042,3.6499157059006475e-18,-0.4394178067786115,2.2833683899350363e-13,-0.301001016071845,2.169960987317159e-12
51,chr10,42600204,42600205,-0.3978764517185139,5.013089809966086e-11,-0.38447790280986993,2.448402729147052e-10,-0.26030221656025054,1.3052088304458363e-09
52,chr17,22248123,22248124,0.2568116545861583,3.562578626175328e-05,0.3864574684037905,1.9456468590734934e-10,0.269362616921175,1.031344545248006e-09
53,chr17,22253128,22253129,0.409502671484187,1.1936998587953036e-11,0.34866153600174926,1.2111691669017598e-08,0.23809605360331593,2.5319289128438497e-08
54,chr17,22253155,22253156,-0.03015918041964663,0.6330458170513219,0.05540725866419284,0.3801518316986625,0.03685990920546067,0.39325953581204953
55,chr17,22253164,22253165,-0.08149529799585926,0.19635954488482318,0.0641833408555473,0.3092048384687652,0.04265285121095104,0.3223329939194851
56,chr17,22253174,22253175,0.0690520450065391,0.273863918137589,0.0745221944521009,0.23755453719341807,0.05212600197270979,0.22652196962105153
57,chr17,22253212,22253213,0.2785636000338157,6.8518880818515305e-06,0.29011585494379755,2.691649196911099e-06,0.1940972320968926,6.124728137047263e-06
58,chr10,42385487,42385488,0.2521556292778123,4.9778872687885935e-05,0.21993413172283482,0.0004247762637567684,0.1548494910502684,0.0003232133746452716
59,chr10,42597160,42597161,-0.34541240934856066,1.685698961907029e-08,-0.463640148175832,6.889659920146181e-15,-0.31625921077026337,3.570894778436895e-13
60,chr10,42391601,42391602,-0.08861072743275533,0.159954070824125,0.01878945922030958,0.7661527984493306,0.016331928429048743,0.704820051495294
61,chr10,42391631,42391632,-0.20351168022399563,0.0011333087325514448,-0.1246418238774266,0.04765167969199874,-0.08507285180238723,0.049253572857737085
62,chr19,27733947,27733948,0.15682168109622366,0.012506489299398505,-0.05497470061792844,0.3838881047832977,-0.031062556228650253,0.47819646545563765
63,chr7,61968777,61968778,-0.15949877574654245,0.011062890191552304,-0.09980260329355557,0.11329556391741363,-0.06978275931656235,0.10451500890451394
64,chrM,14804,14805,0.23884809707444815,0.00012507221107626622,0.2544909980159641,4.212318723906236e-05,0.18510344369604886,5.9015877729364515e-05
65,chrM,14831,14832,0.23500105546407996,0.00016170062021479662,0.23745966025484339,0.0001372877460585819,0.1691946870772452,0.00023961761564032699
66,chrM,14846,14847,0.2298933593090516,0.00022594435669465063,0.25876072047855153,3.0911796699030244e-05,0.18491974666812963,5.632933546097386e-05
67,chrM,14861,14862,0.23744564938399473,0.0001374165228031896,0.2707672175571334,1.257652340306663e-05,0.194676896414828,2.3190628732589243e-05
68,chrM,14921,14922,0.27484912143732937,9.172263488888444e-06,0.26896496220191857,1.4434013588521057e-05,0.19174982175851696,2.994650265623901e-05
69,chrM,14930,14931,0.2551936420232188,4.0046520383963564e-05,0.23798155801598864,0.00013257059899308851,0.1685598097990999,0.00023332078048879048
70,chr10,42387347,42387348,-0.1969866337116409,0.0016402282491277508,-0.18871552148485188,0.0025785548033776793,-0.13232199397574124,0.002298407123827461
71,chr10,42391800,42391801,-0.3279403969398719,9.358940270824536e-08,-0.48672415303005756,1.8748500371753537e-16,-0.3327886571057428,1.0910715537375002e-14
72,chr10,42600090,42600091,0.1843861387107406,0.003244209940220105,-0.07586974223092505,0.22915431271403533,-0.05015845989401744,0.24824453493019272
73,chr10,42600096,42600097,-0.3095019106626374,5.102643873939454e-07,-0.39167526026582244,1.0537704037569649e-10,-0.26043109656645713,1.2863009668536738e-09
74,chr10,42600106,42600107,0.024408961177203266,0.6992128345185267,0.09929710070124857,0.11514294689170673,0.07091512213543089,0.09878889639985161
75,chr10,42600080,42600081,0.43785872230011097,2.833799102325211e-13,0.4419157028156014,1.6117660638192282e-13,0.3003142737034488,2.173328323714181e-12
76,chr10,42600155,42600156,-0.2524013230720393,4.891565060051029e-05,-0.3207579866100122,1.8366494581025727e-07,-0.2129018018782284,6.673444773044173e-07
77,chr10,42600324,42600325,0.014517945246353818,0.8182544538538182,0.0113287531020497,0.8576956441849272,0.011931816450426734,0.7808614044421658
78,chr10,42385705,42385706,-0.2525490147866159,4.840355826480894e-05,-0.3432295445248002,2.100501791160256e-08,-0.22791614710649377,1.0688668336075616e-07
79,chr21,11186650,11186651,0.27774125587956094,7.311580845575555e-06,0.3215344758161633,1.7089792171417938e-07,0.22574408343855504,2.127952176707089e-07
80,chrM,500,501,0.285598724472608,3.897990893006283e-06,0.31977395191129754,2.011651148400978e-07,0.22663183263154882,5.127566497040493e-07
81,chrM,767,768,0.22564155663424454,0.00029683466461027697,0.22882839062778387,0.00024204301758528447,0.16698937637106792,0.0002971791703756987
82,chrM,787,788,0.23885805558843143,0.0001249883940480529,0.2304305153199421,0.00021820883321732937,0.16900014644081418,0.000248260771560916
83,chrM,11184,11185,0.2136653054277324,0.0006231805490502102,0.22914945840344056,0.0002370803381991154,0.1668923504555016,0.00032005006543760596
84,chrM,11192,11193,0.22407668657196597,0.0003277787871309637,0.26989839527686166,1.3441717850407586e-05,0.19435974597288713,2.3368927429747817e-05
85,chrM,11592,11593,0.22002362698523537,0.00042242527907209625,0.23178342713257366,0.00019980704906158908,0.16724804865963333,0.0002952071722862651
86,chrM,13915,13916,0.2229105922436021,0.0003527605826525945,0.24827588460079064,6.546323909132086e-05,0.17926301123100186,9.794709767254422e-05
87,chrM,14384,14385,0.16887202351152092,0.007099629856292077,0.2182532463455106,0.00047125128153520704,0.15978643112647406,0.0005957842351385696
88,chrM,13810,13811,0.22292025523731546,0.00035254648463350484,0.2537210894571303,4.451508318018339e-05,0.18196321596462464,7.482702362826217e-05
89,chr10,42400402,42400403,-0.022967578586423166,0.7161861512305248,0.10138461976343872,0.10766371875162874,0.06617964364618702,0.12256062598958621
90,chr10,42600070,42600071,-0.41484131412912106,6.0611066697852154e-12,-0.4629574093960799,7.633437676352873e-15,-0.31742904513674935,1.362170443405224e-13
91,chr11,51591105,51591106,0.32827917957067737,9.062079709361043e-08,0.36295521005628434,2.703491449466715e-09,0.25169972613598435,3.8765766495236974e-09
92,chr16,46391839,46391840,-0.1019469727650266,0.1057157277496631,-0.08495831572192612,0.17795136479545481,-0.060957369495476296,0.15754881611001703
93,chr16,46403723,46403724,-0.022631735620434027,0.7201614167039082,-0.15840080730870842,0.011636133652689019,-0.10185622494705518,0.01757650880138269
94,chr16,46406961,46406962,-0.32858862090423135,8.798864094730402e-08,-0.4607056483539957,1.0687089502439073e-14,-0.30700176509552307,1.952126815576969e-12
95,chr16,46423041,46423042,-0.2607494446709209,2.6713195142414766e-05,-0.3669143191945688,1.7610345699923583e-09,-0.24774673361968078,8.143172256616244e-09
96,chr17,22252214,22252215,0.13979629388985068,0.026181112665984545,0.21754137925704053,0.0004923200646493,0.14735533133770734,0.0005847911850854313
97,chr17,22258586,22258587,0.25704149268533255,3.503652950730486e-05,0.2733396560222743,1.0313978746111489e-05,0.1910660589810457,8.115339214144664e-06
98,chr17,22258595,22258596,0.2663448901236899,1.760359805947554e-05,0.2899336858847067,2.7324865589913346e-06,0.2075785728253316,1.2423714390697413e-06
99,chr17,22258686,22258687,-0.06881441809814644,0.2755223588192646,-0.04330179990067424,0.4929223184492535,-0.019443823673379136,0.6495029524165783
100,chr19,27733020,27733021,-0.21913951491934935,0.0004461893743881635,-0.16704619446911362,0.007753742047100376,-0.10799122129340978,0.011870733493766671
101,chr19,27733048,27733049,-0.11882986502363056,0.05910147559134411,-0.015239873973864003,0.8093856491823248,-0.012862680157719235,0.7654001235324609
102,chr2,92312938,92312939,0.060746845632381336,0.3358778425845195,0.04161100466867445,0.5099783196754775,0.03281950051110088,0.44277847962025807
103,chr19,27733961,27733962,-0.17139609565309502,0.006276520464848944,-0.20474303866171095,0.0010555874007282774,-0.13971027286044702,0.0011054222417573813
104,chr17,41400943,41400944,0.022635303661003886,0.7201191431808204,-0.04861063310308525,0.44140322248848607,-0.028498721363145487,0.513721310493025
105,chrM,13240,13241,0.20332095220910698,0.0011458069941366065,0.22534233540130316,0.00030253268141078863,0.16445302731425007,0.0004014457603005893
106,chr21,9827205,9827206,-0.19857451357171133,0.001500675371992521,-0.15436393695011014,0.013975212266597932,-0.09811667310528202,0.021604557395456598
107,chrM,741,742,0.2538228853400736,4.4191642902614775e-05,0.26736893848009735,1.6293401160146996e-05,0.19074271964372275,3.410864184729475e-05
108,chrX,115004691,115004692,0.06877183037582198,0.27582030444865124,0.09561341950125349,0.12932465501330098,0.0634939800182283,0.137294790342998
109,chrX,115004730,115004731,0.042214340428869915,0.5038571234292328,0.08704257259800383,0.16750602373438603,0.055692378675033,0.19233377624071513
110,chr22,20325989,20325990,0.370555966437645,1.1811111964436991e-09,0.3314453041886029,6.692308160752469e-08,0.22181841519841813,2.1147686643833328e-07
111,chrM,710,711,0.29603841377611345,1.640306629612195e-06,0.278047014676005,7.137338753357469e-06,0.19760079976701353,1.5553163735234547e-05
112,chrM,844,845,0.27981025945930565,6.2070538246120334e-06,0.26405291615905213,2.0906648644446453e-05,0.18912885980565247,4.170672689628716e-05
113,chrM,888,889,0.27180837584744116,1.16092496252927e-05,0.25823781827625586,3.21150954475222e-05,0.18642030239323001,5.316444944555684e-05
114,chrM,1907,1908,0.2914065586894414,2.418544686632493e-06,0.27646445488416943,8.083852357076454e-06,0.19768263674262193,1.6839725306184893e-05
115,chrM,1917,1918,0.28261520553846564,4.960708600176624e-06,0.2687366785184014,1.4687051619085639e-05,0.1933250578087667,2.5026001281092935e-05
116,chrM,2811,2812,0.28674217347919023,3.551349185138129e-06,0.26779379211881016,1.577741765138247e-05,0.1930071447742551,2.7876995589286633e-05
117,chrM,2820,2821,0.27160676660182,1.179086117978544e-05,0.26340323364241697,2.194470183785452e-05,0.18998835840384676,3.4880932658193966e-05
118,chrM,2826,2827,0.289051679511519,2.9387083713901013e-06,0.2850785904107099,4.066127001334265e-06,0.20406892056381576,8.715871780049825e-06
119,chrM,2845,2846,0.2916387826769177,2.3723020882700363e-06,0.2764831087298202,8.072031439091158e-06,0.1988729769544656,1.4831010552400082e-05
120,chrM,11163,11164,0.21922913804648606,0.00044372507990350293,0.2523572112173287,4.906958722933809e-05,0.18084534734889765,8.301192744471113e-05
121,chr1,121484121,121484122,0.23476934098007932,0.00016419965898033958,0.21113985063499752,0.0007250212921526414,0.15143630957745377,0.0003967186221759711
122,chr1,121484221,121484222,-0.30343686177139667,8.697604683176283e-07,-0.32594242606208484,1.1309384395648834e-07,-0.21589171497452572,4.82875198318917e-07
123,chr1,121484371,121484372,0.04016958539163289,0.5247574258436973,0.12199895799022506,0.052605104839301274,0.08260259360418784,0.05481217273553937
124,chr10,42392729,42392730,-0.36030481613623844,3.590344760356326e-09,-0.43771058966621623,2.8923820497535624e-13,-0.2946306770809796,7.967513722386984e-12
125,chr10,42400393,42400394,-0.2095748740037253,0.0007956248268906105,-0.03699487757103808,0.5580595502550747,-0.02701499318176729,0.531384446744207
126,chr4,49151817,49151818,0.22680778710686342,0.0002755664088341797,0.3305542659930146,7.290839589990339e-08,0.2233821156429259,2.0946910935888342e-07
127,chr7,61968738,61968739,0.2304237703313142,0.0002183044157092002,0.21835600725673787,0.0004682799198066817,0.1600953584240783,0.000178657435531763
128,chr10,42391465,42391466,-0.31310769077155526,3.6950754587954537e-07,-0.3462173915245348,1.5536779332284234e-08,-0.22783859864715944,1.0369275210698656e-07
129,chr19,27736290,27736291,-0.25366287580928804,4.470104955239351e-05,-0.3241407483750662,1.3398894107934538e-07,-0.21395865926998162,6.00606408175437e-07
130,chr19,27736440,27736441,-0.32911039636272343,8.371612149567822e-08,-0.4610934853220214,1.0087077209738087e-14,-0.3106750279690202,4.778397048551072e-13
131,chr22,18718174,18718175,-0.323229142764276,1.4592914556455197e-07,-0.33015110312779244,7.578286589869012e-08,-0.23042981194857154,7.113280221694798e-08
132,chr1,2629249,2629250,0.27335763855510525,1.0299616057456848e-05,0.20423026601247113,0.0010873370839773664,0.1437306357928315,0.0007869901365329634
133,chr16,1075357,1075358,-0.11106043914915642,0.07786082117361191,-0.11758651202176605,0.06182482475345415,-0.07292119320494564,0.08799231429803446
134,chr17,21904645,21904646,0.2454163785289727,7.988266895794076e-05,0.19222357625002665,0.0021330551754842387,0.1360008138482839,0.0015292281930286786
135,chr9,68412561,68412562,-0.021138140821418613,0.7379305149574622,-0.022180366719086023,0.725515975826357,-0.014386712046458165,0.7362017741248873
136,chrM,61,62,0.47180520156609523,1.9860231722829178e-15,0.39635952386756207,6.020739717169393e-11,0.28266992374264605,2.2675028657423335e-10
137,chrM,91,92,0.3110154204820465,4.458461776188857e-07,0.2797335144270734,6.245022310426751e-06,0.2045641475872141,5.4416317693097075e-06
138,chrM,96,97,0.30540760345329404,7.32342077978101e-07,0.2900182799479356,2.71344990308843e-06,0.20814947611993914,3.991876084017196e-06
139,chrM,6618,6619,0.2978674067630625,1.40449881558744e-06,0.37772900326962167,5.299245071433343e-10,0.25694619568247734,5.230512223031604e-09
140,chrM,6657,6658,0.31839723748882376,2.2835764432015706e-07,0.4092606697578589,1.2305936248972919e-11,0.278764886681888,2.3181429718517476e-10
141,chrM,8118,8119,0.2839361343652808,4.460009475057821e-06,0.33996487085219973,2.909730689825307e-08,0.23668308693813905,1.1202903364800338e-07
142,chrM,8148,8149,0.2863350187643063,3.6712679905283635e-06,0.34590796906760557,1.6031986904615643e-08,0.23936022097101747,7.793785797340608e-08
143,chrM,11690,11691,0.21444172601770967,0.0005946370156658943,0.24765302757000573,6.837807197601883e-05,0.1785438150452353,0.00010335374620566948
144,chrM,11762,11763,0.2131298678220283,0.0006435974016882673,0.23013046483802796,0.0002224988088386582,0.16558119874964158,0.00034800905003364295
145,chrM,11766,11767,0.21332026418209443,0.0006362675512265124,0.21254271563694466,0.0006666959516893749,0.1538227759202235,0.000878639012867175
146,chr1,142538363,142538364,0.20747164843969773,0.0009005169617836656,0.10936762121031575,0.08252922282229354,0.07566850334081156,0.07766335415153838
147,chr2,90482272,90482273,0.08751792926415128,0.16518919558812778,0.1185473062184484,0.05971151803464572,0.0912771492094967,0.032744380941892456
148,chr2,162135582,162135583,0.3657663928767969,1.995281909499139e-09,0.3866125281551206,1.9108077559655169e-10,0.2669155609468178,4.260318945757447e-10
149,chr20,46523863,46523864,0.24432627348663813,8.61272342403028e-05,0.2598526649077086,2.8534966177276123e-05,0.1807401067100803,2.3426645882549266e-05
150,chr20,47131942,47131943,0.2502502312536653,5.697739271372956e-05,0.2795520419942363,6.335683823342278e-06,0.19229393845266646,6.974368199109128e-06
151,chr21,11078071,11078072,0.023920452603082447,0.704949154164846,-0.10300749991851975,0.1021177802600638,-0.06741100914857644,0.11421124415647248
152,chr21,11078079,11078080,-0.013985924223900988,0.8248051630895997,-0.09353809033113894,0.13788811811219434,-0.0544705683167437,0.20190800710943846
153,chr21,11128671,11128672,0.4307614720174445,7.46998803053383e-13,0.40002025687165554,3.8636582698302487e-11,0.28499370759224546,2.6801619722578475e-11
154,chr4,49105883,49105884,0.15609337899531933,0.012926858116553237,0.22544878950757855,0.0003004939276144942,0.15001523238057973,0.00048722349480258574
155,chr4,49117346,49117347,0.23482430251626502,0.000163603652746645,0.24154594507175134,0.00010419286795370813,0.1650135801963787,0.00011276999027449093
156,chr4,49117351,49117352,0.47674109613807963,9.212311638457434e-16,0.38696289708071757,1.8343024896766434e-10,0.27159042298736696,2.0277330673613744e-10
157,chr4,49146736,49146737,0.46950373730592226,2.8295181942766396e-15,0.37081765206669925,1.147470192414879e-09,0.25050522914433504,4.953144313614643e-09
158,chr9,68412838,68412839,-0.13293334094839646,0.034570678142920586,-0.0770847670257673,0.22176229412214746,-0.04327722480968643,0.31110435831945615
159,chrM,12113,12114,0.12813668317174057,0.041705372158117794,0.16828219254740348,0.0073053426680395215,0.12072306817060051,0.008885180248251578
160,chrM,13703,13704,0.1565678235256747,0.012651627008459137,0.1379111275572145,0.028290197333789957,0.1007973870212523,0.03040934033789725
161,chr4,49121503,49121504,0.45290760558905413,3.363009960430235e-14,0.37621727434220636,6.284641740118704e-10,0.2593881068974957,1.3136663500946511e-09
162,chr4,49121508,49121509,0.43755992043849234,2.9531805585667596e-13,0.3582159143282873,4.48180917282673e-09,0.24742292544416847,7.389817582671934e-09
163,chr16,33293957,33293958,-0.10416681789073771,0.09829624114911595,-0.13987295835822736,0.026098279944923992,-0.08976022698861426,0.035710902973756224
164,chr18,18512278,18512279,0.049166582078478224,0.4361913671097612,0.09502945064558435,0.13169168610462048,0.05857863567587823,0.1715918517187739
165,chr2,89850918,89850919,0.22550310918993421,0.00029945856027034293,0.3226517256894022,1.5401438801007416e-07,0.2253789956644463,1.3427561674973617e-07
166,chr2,89872178,89872179,0.489183332360543,1.2564997621238522e-16,0.43404441686132134,4.784335284806664e-13,0.29388155517131126,5.9017903011104615e-12
167,chr2,89879089,89879090,0.5029551972317686,1.2577031379154168e-17,0.43267547910064463,5.764494604390385e-13,0.2912416546601891,9.744111819329147e-12
168,chr4,49140081,49140082,0.29105416134118717,2.4903638523528363e-06,0.2618571022377655,2.4614638688656133e-05,0.18010170163451564,2.5881484034567383e-05
169,chr4,49658806,49658807,-0.11878133306213093,0.05920588846964387,-0.1572051504682371,0.012290027484541562,-0.11034996971006497,0.009737727892629647
170,chr7,56439703,56439704,0.13062937026275162,0.037856641959182646,0.07916265887716592,0.20951720140860478,0.06216085540314847,0.15007151573922412
171,chr7,57549488,57549489,0.4569493651763856,1.863218821417301e-14,0.3239826501516963,1.3599007917699334e-07,0.20794774712920064,1.1627113248073652e-06
172,chr8,86565929,86565930,0.4225125477561266,2.240739098025669e-12,0.40165026898112643,3.1655989212653015e-11,0.28175666164888613,5.007168215033575e-11
173,chr8,86565948,86565949,0.37797372534297263,5.154518812305558e-10,0.36298934525196347,2.693585555437922e-09,0.251918710856851,4.000966470616019e-09
174,chr10,42380864,42380865,0.48676900902128156,1.86126748897472e-16,0.38631181090215094,1.9789348101745903e-10,0.25858399727635534,1.466241579266045e-09
175,chr2,91764691,91764692,-0.2288859899513224,0.00024114564585275833,-0.2502439166325623,5.700280166091975e-05,-0.16369397465666485,0.0001258740354139535
176,chr20,47132032,47132033,0.1734138845402888,0.005681082298561475,0.16944178189874626,0.006905842518122895,0.12349996082167686,0.003974614525655766
177,chrM,11611,11612,0.20271209794313605,0.0011865570035967193,0.24798072596140183,6.682963235159708e-05,0.17719832994288895,0.00011575034039217446
178,chrX,115004686,115004687,0.04749496356735385,0.451968537367557,0.09547968952960625,0.12986378879728,0.06339664466906791,0.13788720214867592
179,chr17,41400114,41400115,-0.0537105547740099,0.39493471679492675,-0.017216559143949685,0.7852297055792872,-0.0090776520813829,0.8331450632672489
180,chr17,41400116,41400117,-0.021740620638646638,0.7307455155419079,-0.02022196098741313,0.7489001728081277,-0.011339611971885186,0.792162181819006
181,chr2,90371652,90371653,-0.20847949031451946,0.0008487588830595889,-0.2645467208378612,2.0148922683078973e-05,-0.17079166592584397,6.583394612934154e-05
182,chrM,5054,5055,0.28226408042869006,5.102546522043592e-06,0.32484492671585086,1.2541453849364716e-07,0.22580828635203487,6.793730598934262e-07
183,chr1,2583700,2583701,-0.0783466556543838,0.21426658778490298,-0.10466397242163165,0.09669261886576352,-0.06923777704457436,0.10619368330940868
184,chr1,2583740,2583741,-0.10879765471944276,0.08415089136392777,-0.06843029309276426,0.27821761547096396,-0.042633481567534166,0.31861161946401884
185,chr1,2584575,2584576,0.13891341279952668,0.027151422162847272,0.1482938865626685,0.018267931103114518,0.09885302978072781,0.020884236970337953
186,chr1,2584814,2584815,0.045850821265956,0.46779436872195,0.047400034321647314,0.4528740239078892,0.0387572667173874,0.3646193656057556
187,chr1,2585200,2585201,0.22062658048044817,0.000406898167586024,0.2163415633320297,0.0005298167324266459,0.14704800276195365,0.000580892109996727
188,chr1,2585216,2585217,0.037621147538658264,0.5514099818864603,0.04991107795095668,0.4292674723460803,0.035995698431080206,0.3994503841514543
189,chr1,2585588,2585589,-0.28794745380313413,3.217854490126137e-06,-0.2384405393106736,0.00012854800055059218,-0.1635214985278685,0.0001281879473545214
190,chr1,2585592,2585593,-0.05419823688764197,0.3906507075915246,-0.05866343859618502,0.35274451865537315,-0.0396531400551123,0.3537083394048325
191,chr1,2585624,2585625,0.062431355677424014,0.3226243835187378,0.037781546359964994,0.5497131585753332,0.028929628449452616,0.4985495938304815
